,node,node.type,current_rangetxt,event_type,event_txt,ana_dispersal_from,dispersal_to,event_time,abs_event_time,nmap
1,7,tip,B,d,B->AB,B,A,0.194709238245535,0.166207067554465,1
2,146,tip,C,d,C->BC,C,B,0.157799663720623,0.153446737979377,1
3,162,tip,C,d,C->AC,C,A,0.600374593989797,0.144230459610203,1
4,169,tip,C,d,C->BC,C,B,0.348823161855776,0.151353960744224,1
5,195,internal,BC,d,BC->ABC,C,A,23.4800443897531,18.1310818802469,1
6,252,internal,B,d,B->AB,B,A,0.151292293342898,0.689361119757102,1
7,266,internal,C,d,C->BC,C,B,0.350692583129458,2.88491824487054,1
8,295,internal,A,d,A->AB,A,B,0.626085999014721,0.989483996485279,1
9,7,tip,A,d,A->AB,A,B,0.344570648558681,0.0163456572413188,2
10,169,tip,C,d,C->BC,C,B,0.0985296959058203,0.40164742669418,2
11,195,internal,BC,d,BC->ABC,B,A,14.937892250389,26.673234019611,2
12,252,internal,B,d,B->AB,B,A,0.258527449351358,0.582125963748642,2
13,345,internal,C,d,C->BC,C,B,0.424546920723934,0.800251575076066,2
14,357,internal,C,d,C->AC,C,A,0.0425899310861173,1.31419150101388,2
15,7,tip,B,d,B->AB,B,A,0.0380970118893424,0.322819293910658,3
16,146,tip,C,d,C->BC,C,B,0.142958344404545,0.168288057295455,3
17,162,tip,C,d,C->AC,C,A,0.519866023591037,0.224739030008963,3
18,169,tip,C,d,C->BC,C,B,0.0057840941010739,0.494393028498926,3
19,195,internal,AB,d,AB->ABC,A,C,21.5023580077598,20.1087682622402,3
20,221,internal,A,d,A->AB,A,B,0.142374303483476,1.24032986361652,3
21,252,internal,B,d,B->AB,B,A,0.211545620276518,0.629107792823482,3
22,294,internal,C,d,C->BC,C,B,1.49940039564251,2.4068208313575,3
23,7,tip,B,d,B->AB,B,A,0.326667142540674,0.0342491632593258,4
24,146,tip,C,d,C->BC,C,B,0.227470730386959,0.0837756713130413,4
25,162,tip,C,d,C->AC,C,A,0.738078565454716,0.00652648814528356,4
26,169,tip,C,d,C->BC,C,B,0.311722187989157,0.188454934610843,4
27,195,internal,B,d,B->AB,B,A,5.80101337293933,35.8101128970607,4
28,195,internal,AB,d,AB->ABC,B,C,19.3243500009741,22.2867762690259,4
29,203,internal,B,d,B->AB,B,A,0.284560791464356,1.92085960943564,4
30,240,internal,A,d,A->AB,A,B,0.21677744528263,0.90284932931737,4
31,252,internal,A,d,A->AB,A,B,0.0901900497424828,0.750463363357517,4
32,294,internal,B,d,B->BC,B,C,1.46257132141535,2.44364990558465,4
33,7,tip,B,d,B->AB,B,A,0.127185875459987,0.233730430340013,5
34,162,tip,C,d,C->AC,C,A,0.482144944598916,0.262460109001084,5
35,169,tip,C,d,C->BC,C,B,0.23604044421197,0.26413667838803,5
36,201,internal,A,d,A->AB,A,B,0.339240176538726,3.23740583236127,5
37,252,internal,B,d,B->AB,B,A,0.160063367143423,0.680590045956577,5
38,294,internal,A,d,A->AC,A,C,0.406704978443537,3.49951624855646,5
39,294,internal,AC,d,AC->ABC,C,B,1.22228583744562,2.68393538955438,5
40,346,internal,C,d,C->BC,C,B,0.156638353804319,0.595651190295681,5
41,7,tip,B,d,B->AB,B,A,0.0110060680324495,0.34991023776755,6
42,162,tip,C,d,C->AC,C,A,0.590659956191256,0.153945097408744,6
43,169,tip,C,d,C->BC,C,B,0.361547663981412,0.138629458618588,6
44,195,internal,BC,d,BC->ABC,C,A,33.3850893859142,8.22603688408579,6
45,252,internal,B,d,B->AB,B,A,0.32220384605538,0.51844956704462,6
46,347,internal,C,d,C->BC,C,B,0.158122747622146,0.349834496377854,6
47,52,tip,B,d,B->AB,B,A,0.345345817194899,0.0338973958051014,7
48,146,tip,C,d,C->BC,C,B,0.29700347054323,0.0142429311567699,7
49,162,tip,C,d,C->AC,C,A,0.469727033808438,0.274878019791562,7
50,195,internal,B,d,B->BC,B,C,10.3979886839007,31.2131375860993,7
51,195,internal,BC,d,BC->ABC,C,A,10.8629297677719,30.7481965022281,7
52,213,internal,B,d,B->AB,B,A,0.136392132846024,0.528464164453976,7
53,267,internal,C,d,C->BC,C,B,0.138350133425111,1.54540046517489,7
54,294,internal,A,d,A->AC,A,C,0.804606514546204,3.1016147124538,7
55,366,internal,C,d,C->BC,C,B,0.105643472246576,0.672223108153424,7
56,7,tip,B,d,B->AB,B,A,0.00104546791436752,0.359870837885633,8
57,52,tip,A,d,A->AB,A,B,0.0576208894637041,0.321622323536296,8
58,169,tip,C,d,C->BC,C,B,0.383317791575049,0.116859331024951,8
59,195,internal,A,d,A->AC,A,C,4.19987056576587,37.4112557042341,8
60,195,internal,AC,d,AC->ABC,C,B,9.61846854677836,31.9926577232216,8
61,231,internal,B,d,B->BC,B,C,0.284130207860499,1.3929565117395,8
62,266,internal,B,d,B->BC,B,C,0.957504412494839,2.27810641550516,8
63,346,internal,C,d,C->BC,C,B,0.00907991199285255,0.743209632107147,8
64,357,internal,C,d,C->AC,C,A,0.213969308133564,1.14281212396644,8
65,7,tip,B,d,B->AB,B,A,0.165553930818923,0.195362374981077,9
66,162,tip,C,d,C->AC,C,A,0.47582096167709,0.26878409192291,9
67,169,tip,C,d,C->BC,C,B,0.260514510956285,0.239662611643715,9
68,203,internal,A,d,A->AB,A,B,0.0912693889876951,2.11415101191231,9
69,252,internal,B,d,B->AB,B,A,0.307970387486736,0.532683025613264,9
70,344,internal,C,d,C->BC,C,B,0.0457183318999468,1.78705245880005,9
71,7,tip,A,d,A->AB,A,B,0.243113725997734,0.117802579802266,10
72,146,tip,C,d,C->BC,C,B,0.0183859302678345,0.292860471432165,10
73,162,tip,C,d,C->AC,C,A,0.552914955296259,0.191690098303741,10
74,169,tip,C,d,C->BC,C,B,0.121491351669547,0.378685770930453,10
75,196,internal,A,d,A->AB,A,B,0.055201232796556,6.86662860160344,10
76,213,internal,B,d,B->AB,B,A,0.281789485622994,0.383066811677006,10
77,251,internal,A,d,A->AB,A,B,0.178211741684531,1.21203010181547,10
78,294,internal,B,d,B->BC,B,C,0.170996848309399,3.7352243786906,10
79,7,tip,B,d,B->AB,B,A,0.305095712450796,0.0558205933492043,11
80,146,tip,C,d,C->BC,C,B,0.238344741280696,0.072901660419304,11
81,162,tip,C,d,C->AC,C,A,0.195758063146937,0.548846990453063,11
82,169,tip,C,d,C->BC,C,B,0.049965127335694,0.450211995264306,11
83,195,internal,A,d,A->AC,A,C,9.52782645873921,32.0832998112608,11
84,195,internal,AC,d,AC->ABC,A,B,10.3285837110485,31.2825425589515,11
85,222,internal,A,d,A->AB,A,B,0.0514319608041811,1.02759470209582,11
86,252,internal,B,d,B->AB,B,A,0.441233592313447,0.399419820786554,11
87,7,tip,B,d,B->AB,B,A,0.30322384974213,0.0576924560578704,12
88,162,tip,C,d,C->AC,C,A,0.506211764763185,0.238393288836815,12
89,169,tip,C,d,C->BC,C,B,0.449580702142955,0.0505964204570454,12
90,195,internal,AB,d,AB->ABC,B,C,6.60010661681822,35.0110196531818,12
91,200,internal,A,d,A->AC,A,C,0.463814975548931,4.03301200485107,12
92,214,internal,B,d,B->BC,B,C,0.271963184038751,0.888246136761249,12
93,230,internal,B,d,B->AB,B,A,0.0477828972445823,1.96286772135542,12
94,252,internal,B,d,B->AB,B,A,0.095313121053883,0.745340292046117,12
95,276,internal,A,d,A->AB,A,B,0.30511525182241,4.33005977937759,12
96,339,internal,C,d,C->BC,C,B,0.620683114906835,1.08139492149317,12
97,346,internal,C,d,C->BC,C,B,0.233784084678351,0.518505459421649,12
98,351,internal,B,d,B->BC,B,C,0.112709130312465,1.17441066828754,12
99,7,tip,B,d,B->AB,B,A,0.0537124182886035,0.307203887511397,13
100,146,tip,C,d,C->BC,C,B,0.158797136282499,0.152449265417501,13
101,162,tip,C,d,C->AC,C,A,0.7099465019803,0.0346585516197,13
102,169,tip,C,d,C->BC,C,B,0.387160681360324,0.113016441239676,13
103,195,internal,A,d,A->AB,A,B,6.44522906699064,35.1658972030094,13
104,195,internal,AB,d,AB->ABC,B,C,7.22828990049237,34.3828363695076,13
105,203,internal,B,d,B->AB,B,A,0.137931859867683,2.06748854103232,13
106,252,internal,B,d,B->AB,B,A,0.0380569082484965,0.802596504851504,13
107,7,tip,B,d,B->AB,B,A,0.0876624910587299,0.27325381474127,14
108,162,tip,C,d,C->AC,C,A,0.13378806824033,0.61081698535967,14
109,169,tip,C,d,C->BC,C,B,0.131447683102721,0.368729439497279,14
110,195,internal,B,d,B->AB,B,A,2.29528036622329,39.3158459037767,14
111,195,internal,AB,d,AB->ABC,B,C,33.2659172335812,8.34520903641878,14
112,201,internal,A,d,A->AB,A,B,0.592587582698051,2.98405842620195,14
113,251,internal,B,d,B->AB,B,A,0.243247982439503,1.1469938610605,14
114,294,internal,A,d,A->AC,A,C,1.66849985318226,2.23772137381774,14
115,294,internal,AC,d,AC->ABC,C,B,2.13694940274655,1.76927182425345,14
116,346,internal,C,d,C->BC,C,B,0.0692886615413018,0.683000882558698,14
117,7,tip,B,d,B->AB,B,A,0.196166929053772,0.164749376746228,15
118,52,tip,A,d,A->AB,A,B,0.317954445702613,0.0612887672973872,15
119,146,tip,C,d,C->BC,C,B,0.100735010673859,0.210511391026141,15
120,162,tip,C,d,C->AC,C,A,0.0677939625204223,0.676811091079578,15
121,169,tip,C,d,C->BC,C,B,0.385341674984438,0.114835447615562,15
122,345,internal,C,d,C->BC,C,B,0.123245542026637,1.10155295377336,15
123,7,tip,A,d,A->AB,A,B,0.217206865326252,0.143709440473748,16
124,146,tip,B,d,B->BC,B,C,0.11452287353765,0.19672352816235,16
125,162,tip,C,d,C->AC,C,A,0.107669515811081,0.636935537788919,16
126,169,tip,C,d,C->BC,C,B,0.0333709771242649,0.466806145475735,16
127,195,internal,AB,d,AB->ABC,A,C,14.886928750254,26.724197519746,16
128,199,internal,A,d,A->AB,A,B,0.0134613911366458,4.62171362056335,16
129,252,internal,B,d,B->AB,B,A,0.176556320260292,0.664097092839708,16
130,276,internal,A,d,A->AB,A,B,0.675768236016132,3.95940679518387,16
131,7,tip,B,d,B->AB,B,A,0.226555085182124,0.134361220617876,17
132,162,tip,C,d,C->AC,C,A,0.379104949923137,0.365500103676862,17
133,169,tip,C,d,C->BC,C,B,0.09574212889902,0.40443499370098,17
134,195,internal,AC,d,AC->ABC,C,B,13.0674290404104,28.5436972295896,17
135,252,internal,B,d,B->AB,B,A,0.0931013056341831,0.747552107465817,17
136,346,internal,C,d,C->BC,C,B,0.222468629014526,0.529820915085474,17
137,7,tip,B,d,B->AB,B,A,0.138904979696011,0.222011326103989,18
138,162,tip,C,d,C->AC,C,A,0.600654260915308,0.143950792684692,18
139,203,internal,B,d,B->AB,B,A,0.0611080372863517,2.14431236361365,18
140,252,internal,B,d,B->AB,B,A,0.327728580771428,0.512924832328572,18
141,346,internal,C,d,C->BC,C,B,0.154357564523267,0.597931979576733,18
142,366,internal,C,d,C->BC,C,B,0.0534739185844747,0.724392661815525,18
143,7,tip,B,d,B->AB,B,A,0.245840256729263,0.115076049070737,19
144,52,tip,A,d,A->AB,A,B,0.260214183428939,0.119029029571061,19
145,146,tip,C,d,C->BC,C,B,0.0143907863815596,0.29685561531844,19
146,162,tip,C,d,C->AC,C,A,0.233852883750964,0.510752169849036,19
147,169,tip,B,d,B->BC,B,C,0.294587654227738,0.205589468372262,19
148,201,internal,A,d,A->AB,A,B,0.195209572190361,3.38143643670964,19
149,255,internal,A,d,A->AB,A,B,0.436600723929761,2.31206257397024,19
150,295,internal,B,d,B->AB,B,A,0.323787403304747,1.29178259219525,19
151,295,internal,AB,d,AB->ABC,A,C,0.733532107571071,0.882037887928929,19
152,353,internal,C,d,C->AC,C,A,0.286952631204435,1.00016713939556,19
153,169,tip,C,d,C->BC,C,B,0.144737934423868,0.355439188176132,20
154,195,internal,BC,d,BC->ABC,C,A,24.1899848033199,17.4211414666801,20
155,201,internal,A,d,A->AB,A,B,0.572623254153464,3.00402275474654,20
156,213,internal,B,d,B->AB,B,A,0.257978344035025,0.406877953264975,20
157,231,internal,B,d,B->BC,B,C,0.432414758284,1.244671961316,20
158,245,internal,B,d,B->AB,B,A,0.291761619626907,1.71888906927309,20
159,346,internal,C,d,C->BC,C,B,0.203882285963766,0.548407258136234,20
160,356,internal,C,d,C->AC,C,A,0.363735617427753,1.42422221887225,20
161,7,tip,B,d,B->AB,B,A,0.0646302546939063,0.296286051106094,21
162,146,tip,C,d,C->BC,C,B,0.28807688963026,0.0231695120697398,21
163,162,tip,C,d,C->AC,C,A,0.262199058418154,0.482405995181846,21
164,169,tip,C,d,C->BC,C,B,0.318555101185953,0.181622021414047,21
165,195,internal,AC,d,AC->ABC,C,B,0.0715103079889756,41.539615962011,21
166,252,internal,A,d,A->AB,A,B,0.425315727728931,0.415337685371069,21
167,7,tip,B,d,B->AB,B,A,0.016463765937727,0.344452539862273,22
168,162,tip,C,d,C->AC,C,A,0.426061558383363,0.318543495216637,22
169,169,tip,C,d,C->BC,C,B,0.26389513574374,0.23628198685626,22
170,239,internal,B,d,B->AB,B,A,0.542049798628435,1.13503695017156,22
171,245,internal,B,d,B->AB,B,A,0.531372672834403,1.4792780160656,22
172,345,internal,C,d,C->BC,C,B,0.456440305716173,0.768358190083827,22
173,7,tip,B,d,B->AB,B,A,0.207056540834815,0.153859764965185,23
174,162,tip,C,d,C->AC,C,A,0.582410190682153,0.162194862917847,23
175,169,tip,C,d,C->BC,C,B,0.257607263929594,0.242569858670406,23
176,195,internal,AC,d,AC->ABC,A,B,9.78703152267395,31.8240947473261,23
177,202,internal,A,d,A->AB,A,B,0.177755752677409,2.57090751312259,23
178,252,internal,B,d,B->AB,B,A,0.0186236741174932,0.822029738982507,23
179,336,internal,C,d,C->BC,C,B,0.751353594031857,2.71370567596814,23
180,7,tip,B,d,B->AB,B,A,0.259147960705151,0.101768345094849,24
181,52,tip,A,d,A->AB,A,B,0.143924302580931,0.235318910419069,24
182,162,tip,C,d,C->AC,C,A,0.440385555852841,0.304219497747159,24
183,169,tip,C,d,C->BC,C,B,0.0557858019588688,0.444391320641131,24
184,195,internal,AB,d,AB->ABC,A,C,25.7329341247575,15.8781921452425,24
185,346,internal,C,d,C->BC,C,B,0.000714444070722457,0.751575100029278,24
186,348,internal,C,d,C->BC,C,B,0.496162664317583,0.728635787582417,24
187,7,tip,B,d,B->AB,B,A,0.0239230214976835,0.336993284302317,25
188,52,tip,B,d,B->AB,B,A,0.336486435710528,0.0427567772894717,25
189,146,tip,C,d,C->BC,C,B,0.0728963855541055,0.238350016145894,25
190,162,tip,C,d,C->AC,C,A,0.0580887974272239,0.686516256172776,25
191,195,internal,AB,d,AB->ABC,A,C,26.9466865210765,14.6644397489235,25
192,366,internal,C,d,C->BC,C,B,0.250574989771465,0.527291590628535,25
193,146,tip,C,d,C->BC,C,B,0.289618118608074,0.0216282830919264,26
194,162,tip,C,d,C->AC,C,A,0.398215520792454,0.346389532807546,26
195,169,tip,C,d,C->BC,C,B,0.399569566560624,0.100607556039376,26
196,213,internal,B,d,B->AB,B,A,0.0709217334031571,0.593934563896843,26
197,252,internal,B,d,B->AB,B,A,0.30862479667238,0.53202861642762,26
198,7,tip,A,d,A->AB,A,B,0.119430928166462,0.241485377633538,27
199,146,tip,C,d,C->BC,C,B,0.283872313476184,0.0273740882238163,27
200,162,tip,C,d,C->AC,C,A,0.727373385352738,0.0172316682472616,27
201,169,tip,C,d,C->BC,C,B,0.367573788092594,0.132603334507406,27
202,195,internal,A,d,A->AC,A,C,1.69370414554857,39.9174221244514,27
203,203,internal,A,d,A->AB,A,B,0.120103036831075,2.08531736406893,27
204,229,internal,A,d,A->AB,A,B,0.0998335405092638,2.10558692229074,27
205,7,tip,B,d,B->AB,B,A,0.152764157126992,0.208152148673008,28
206,146,tip,C,d,C->BC,C,B,0.117336270384008,0.193910131315992,28
207,162,tip,C,d,C->AC,C,A,0.101302746535519,0.643302307064481,28
208,169,tip,C,d,C->BC,C,B,0.209098438165377,0.291078684434623,28
209,195,internal,A,d,A->AC,A,C,1.22311415372022,40.3880121162798,28
210,195,internal,AC,d,AC->ABC,A,B,13.5579176823559,28.0532085876441,28
211,202,internal,A,d,A->AB,A,B,0.345186994237225,2.40347627156277,28
212,239,internal,B,d,B->AB,B,A,0.00454097166699298,1.67254577713301,28
213,252,internal,B,d,B->AB,B,A,0.424681889092068,0.415971524007932,28
214,7,tip,B,d,B->AB,B,A,0.260227247424775,0.100689058375225,29
215,52,tip,B,d,B->AB,B,A,0.120442752909218,0.258800460090782,29
216,162,tip,C,d,C->AC,C,A,0.736771321276187,0.00783373232381279,29
217,169,tip,C,d,C->BC,C,B,0.358386710925994,0.141790411674006,29
218,195,internal,A,d,A->AB,A,B,23.0223391023661,18.5887871676339,29
219,195,internal,AB,d,AB->ABC,A,C,28.2158740248101,13.3952522451899,29
220,294,internal,A,d,A->AB,A,B,0.19501420861826,3.71120701838174,29
221,339,internal,C,d,C->BC,C,B,0.27974619665506,1.42233183974494,29
222,343,internal,C,d,C->BC,C,B,0.688012877576432,1.01406515002357,29
223,346,internal,C,d,C->BC,C,B,0.154638692668019,0.597650851431981,29
224,146,tip,C,d,C->BC,C,B,0.185769469341135,0.125476932358865,30
225,162,tip,C,d,C->AC,C,A,0.726033341671454,0.018571711928546,30
226,169,tip,C,d,C->BC,C,B,0.0343041917509303,0.46587293084907,30
227,195,internal,B,d,B->AB,B,A,29.3483495165067,12.2627767534933,30
228,195,internal,AB,d,AB->ABC,B,C,34.3394186872512,7.27170758274877,30
229,213,internal,B,d,B->AB,B,A,0.0975136124089938,0.567342684891006,30
230,252,internal,B,d,B->AB,B,A,0.163261156060998,0.677392257039002,30
231,7,tip,B,d,B->AB,B,A,0.156748119202091,0.204168186597909,31
232,162,tip,C,d,C->AC,C,A,0.193976923869086,0.550628129730914,31
233,169,tip,B,d,B->BC,B,C,0.392648362460304,0.107528760139696,31
234,195,internal,A,d,A->AC,A,C,0.269236620798299,41.3418896492017,31
235,195,internal,AC,d,AC->ABC,C,B,9.03325166161502,32.577874608385,31
236,252,internal,B,d,B->AB,B,A,0.394685117930825,0.445968295169175,31
237,345,internal,C,d,C->BC,C,B,0.297777648058556,0.927020847741444,31
238,7,tip,B,d,B->AB,B,A,0.151344116989427,0.209572188810573,32
239,146,tip,C,d,C->BC,C,B,0.277245837937822,0.0340005637621777,32
240,162,tip,C,d,C->AC,C,A,0.662276974973323,0.0823280786266769,32
241,169,tip,C,d,C->BC,C,B,0.111546245304123,0.388630877295877,32
242,251,internal,A,d,A->AB,A,B,0.146356500970048,1.24388534252995,32
243,353,internal,C,d,C->AC,C,A,0.0272286478948607,1.25989112270514,32
244,7,tip,B,d,B->AB,B,A,0.228875309987225,0.132040995812775,33
245,162,tip,C,d,C->AC,C,A,0.234454801705591,0.510150251894409,33
246,169,tip,C,d,C->BC,C,B,0.0208052829488171,0.479371839651183,33
247,195,internal,AB,d,AB->ABC,A,C,24.007073936302,17.604052333698,33
248,245,internal,B,d,B->AB,B,A,0.11344469563499,1.89720599326501,33
249,346,internal,C,d,C->BC,C,B,0.0266670598042245,0.725622484295775,33
250,7,tip,B,d,B->AB,B,A,0.111506762630657,0.249409543169343,34
251,146,tip,C,d,C->BC,C,B,0.285391599798491,0.0258548019015091,34
252,162,tip,C,d,C->AC,C,A,0.528915423934493,0.215689629665507,34
253,195,internal,C,d,C->BC,C,B,0.0224622622735458,41.5886640077265,34
254,195,internal,BC,d,BC->ABC,C,A,4.7866067427614,36.8245195272386,34
255,252,internal,B,d,B->AB,B,A,0.231832678817663,0.608820734282337,34
256,322,internal,A,d,A->AB,A,B,0.073466780920095,3.7170378081799,34
257,348,internal,C,d,C->BC,C,B,0.191402867319752,1.03339558458025,34
258,366,internal,C,d,C->BC,C,B,0.265851834099974,0.512014746300026,34
259,162,tip,C,d,C->AC,C,A,0.679586140961733,0.0650189126382672,35
260,169,tip,C,d,C->BC,C,B,0.125687521048515,0.374489601551485,35
261,195,internal,AB,d,AB->ABC,B,C,7.86323480192825,33.7478914680717,35
262,200,internal,C,d,C->BC,C,B,0.469058206114582,4.02776877428542,35
263,213,internal,B,d,B->AB,B,A,0.287574943008259,0.377281354291741,35
264,252,internal,B,d,B->AB,B,A,0.223094148530861,0.617559264569139,35
265,294,internal,B,d,B->AB,B,A,1.42649957624642,2.47972165075358,35
266,346,internal,C,d,C->BC,C,B,0.113704209436966,0.638585334663034,35
267,348,internal,C,d,C->BC,C,B,0.0685543705763327,1.15624408132367,35
268,353,internal,C,d,C->AC,C,A,0.0413701671185105,1.24574960348149,35
269,7,tip,B,d,B->AB,B,A,0.178625938984146,0.182290366815854,36
270,146,tip,C,d,C->BC,C,B,0.0209079837187826,0.290338417981217,36
271,162,tip,C,d,C->AC,C,A,0.355172698318098,0.389432355281902,36
272,169,tip,C,d,C->BC,C,B,0.346599333296571,0.153577789303429,36
273,195,internal,AC,d,AC->ABC,A,B,18.7774746965535,22.8336515734465,36
274,222,internal,B,d,B->AB,B,A,0.0110773117184217,1.06794935118158,36
275,252,internal,B,d,B->AB,B,A,0.150381038785793,0.690272374314207,36
276,7,tip,B,d,B->AB,B,A,0.288616106352638,0.0723001994473617,37
277,162,tip,C,d,C->AC,C,A,2.66111651674522e-05,0.744578442434833,37
278,169,tip,C,d,C->BC,C,B,0.0986553477840958,0.401521774815904,37
279,195,internal,A,d,A->AB,A,B,3.9190680239306,37.6920582460694,37
280,195,internal,AB,d,AB->ABC,B,C,12.8026438326807,28.8084824373193,37
281,252,internal,B,d,B->AB,B,A,0.106205832908884,0.734447580191116,37
282,276,internal,A,d,A->AB,A,B,0.0924190728076841,4.54275595839232,37
283,346,internal,C,d,C->BC,C,B,0.116648210076011,0.635641334023989,37
284,7,tip,B,d,B->AB,B,A,0.0695424442775329,0.291373861522467,38
285,162,tip,C,d,C->AC,C,A,0.721223298207318,0.0233817553926818,38
286,169,tip,C,d,C->BC,C,B,0.201169990883109,0.299007131716891,38
287,195,internal,AB,d,AB->ABC,B,C,28.0972332493791,13.5138930206209,38
288,202,internal,A,d,A->AB,A,B,0.539179205096532,2.20948406070347,38
289,240,internal,B,d,B->AB,B,A,0.400417105031323,0.719209669568677,38
290,252,internal,B,d,B->AB,B,A,0.139489584450896,0.701163828649104,38
291,294,internal,A,d,A->AC,A,C,1.60801017773993,2.29821104926007,38
292,294,internal,AC,d,AC->ABC,A,B,1.95374235643173,1.95247887056827,38
293,344,internal,C,d,C->BC,C,B,0.399389108606909,1.43338168209309,38
294,162,tip,C,d,C->AC,C,A,0.647066897494891,0.0975381561051092,39
295,169,tip,C,d,C->BC,C,B,0.184485863451209,0.315691259148791,39
296,211,internal,B,d,B->AB,B,A,0.0901114075298715,0.682841747070128,39
297,252,internal,B,d,B->AB,B,A,0.335893041788088,0.504760371311913,39
298,347,internal,B,d,B->BC,B,C,0.0643911581376362,0.443566085862364,39
299,146,tip,C,d,C->BC,C,B,0.039884083565041,0.271362318134959,40
300,162,tip,C,d,C->AC,C,A,0.663621658732372,0.0809833948676275,40
301,169,tip,C,d,C->BC,C,B,0.17776198646644,0.32241513613356,40
302,195,internal,AC,d,AC->ABC,A,B,0.96103483198762,40.6500914380124,40
303,202,internal,A,d,A->AB,A,B,0.255540538132823,2.49312272766718,40
304,213,internal,B,d,B->AB,B,A,0.0821542616071483,0.582702035692852,40
305,252,internal,B,d,B->AB,B,A,0.0480197209396679,0.792633692160332,40
306,294,internal,A,d,A->AB,A,B,1.2096691368302,2.6965520901698,40
307,7,tip,B,d,B->AB,B,A,0.216185789975153,0.144730515824847,41
308,146,tip,C,d,C->BC,C,B,0.276988130446602,0.0342582712533984,41
309,162,tip,C,d,C->AC,C,A,0.70358717352366,0.0410178800763404,41
310,169,tip,C,d,C->BC,C,B,0.430929384144797,0.0692477384552029,41
311,195,internal,B,d,B->AB,B,A,11.1359524992416,30.4751737707584,41
312,195,internal,AB,d,AB->ABC,B,C,31.1384304313519,10.4726958386481,41
313,252,internal,B,d,B->AB,B,A,0.234856639234636,0.605796773865364,41
314,294,internal,A,d,A->AC,A,C,1.04904621778992,2.85717500921008,41
315,146,tip,C,d,C->BC,C,B,0.197820835038089,0.113425566661911,42
316,169,tip,C,d,C->BC,C,B,0.209564203801302,0.290612918798698,42
317,195,internal,A,d,A->AC,A,C,8.71853634887236,32.8925899211276,42
318,195,internal,AC,d,AC->ABC,A,B,27.1360243773119,14.4751018926881,42
319,213,internal,B,d,B->AB,B,A,0.279178373816065,0.385677923483936,42
320,251,internal,B,d,B->AB,B,A,0.326943317218173,1.06329852628183,42
321,358,internal,C,d,C->AC,C,A,0.103276376582029,0.819035489717971,42
322,7,tip,B,d,B->AB,B,A,0.172611776313775,0.188304529486225,43
323,162,tip,C,d,C->AC,C,A,0.463666035559118,0.280939018040882,43
324,195,internal,AB,d,AB->ABC,B,C,24.1084897797593,17.5026364902407,43
325,230,internal,B,d,B->BC,B,C,0.085305092291403,1.9253455263086,43
326,252,internal,B,d,B->AB,B,A,0.19502298289121,0.64563043020879,43
327,346,internal,C,d,C->BC,C,B,0.0640150582121913,0.688274485887809,43
328,365,internal,C,d,C->BC,C,B,0.32352622924806,1.13031601125194,43
329,162,tip,C,d,C->AC,C,A,0.515747559763867,0.228857493836133,44
330,169,tip,C,d,C->BC,C,B,0.161246846565043,0.338930276034957,44
331,195,internal,B,d,B->BC,B,C,2.97405252109026,38.6370737489097,44
332,201,internal,A,d,A->AB,A,B,0.817596651730053,2.75904935716995,44
333,213,internal,B,d,B->AB,B,A,0.133714607182519,0.531141690117481,44
334,252,internal,B,d,B->AB,B,A,0.0759622128704191,0.764691200229581,44
335,266,internal,C,d,C->BC,C,B,0.665145422249042,2.57046540575096,44
336,347,internal,B,d,B->BC,B,C,0.00157442894160411,0.506382815058396,44
337,7,tip,B,d,B->AB,B,A,0.133617095944819,0.227299209855181,45
338,146,tip,C,d,C->BC,C,B,0.167598646215164,0.143647755484836,45
339,162,tip,C,d,C->AC,C,A,0.278850809518562,0.465754244081438,45
340,169,tip,C,d,C->BC,C,B,0.463324723869326,0.0368523987306736,45
341,195,internal,AB,d,AB->ABC,B,C,1.0598463477184,40.5512799222816,45
342,239,internal,B,d,B->AB,B,A,0.0910193124902815,1.58606743630972,45
343,243,internal,B,d,B->AB,B,A,0.0964872678783851,0.520173339621615,45
344,251,internal,B,d,B->AB,B,A,0.462465925983749,0.927775917516251,45
345,7,tip,A,d,A->AB,A,B,0.150804453378756,0.210111852421244,46
346,162,tip,A,d,A->AC,A,C,0.657851948570649,0.0867531050293506,46
347,169,tip,C,d,C->BC,C,B,0.404140817002469,0.0960363055975312,46
348,195,internal,A,d,A->AC,A,C,1.76576366214563,39.8453626078544,46
349,195,internal,AC,d,AC->ABC,C,B,4.42005658511294,37.1910696848871,46
350,197,internal,A,d,A->AC,A,C,0.155534863054492,6.16769262294551,46
351,200,internal,AC,d,AC->ABC,A,B,0.750715010471171,3.74611196992883,46
352,252,internal,B,d,B->AB,B,A,0.193865081353216,0.646788331746785,46
353,296,internal,B,d,B->AB,B,A,0.401302345275402,0.453893143924598,46
354,346,internal,C,d,C->BC,C,B,0.0916071997918161,0.660682344308184,46
355,7,tip,B,d,B->AB,B,A,0.0708474705276399,0.29006883527236,47
356,162,tip,C,d,C->AC,C,A,0.0260370655656032,0.718567988034397,47
357,169,tip,B,d,B->BC,B,C,0.255835709554147,0.244341413045853,47
358,195,internal,BC,d,BC->ABC,B,A,30.7405506725164,10.8705755974836,47
359,203,internal,A,d,A->AB,A,B,0.414633119160342,1.79078728173966,47
360,229,internal,A,d,A->AB,A,B,0.0900609258841768,2.11535953691582,47
361,255,internal,A,d,A->AB,A,B,0.439905967062727,2.30875733083727,47
