,node,node.type,sampled_states_AT_nodes,clado_event_type,clado_event_txt,clado_dispersal_from,clado_dispersal_to,time_bp,left_desc_nodes,right_desc_nodes,nmap
6524,343,internal,3,founder (j),B->B,C,B,C,0.7205464,144,145,273
6525,344,internal,4,founder (j),C->C,B,C,B,1.2247985,345,348,273
6526,348,internal,3,founder (j),B->C,B,B,C,0.5832148,349,152,273
6527,350,internal,4,founder (j),C->B,C,C,B,1.2871198,351,353,273
6528,351,internal,3,founder (j),B->B,C,B,C,0.966689,352,155,273
6529,353,internal,4,founder (j),C->A,C,C,A,0.5783452,156,157,273
6530,199,internal,3,founder (j),B->B,A,B,A,4.496827,200,269,274
6531,200,internal,3,founder (j),B->B,C,B,C,3.576646,201,261,274
6532,203,internal,3,founder (j),B->B,A,B,A,1.6275389,204,228,274
6533,218,internal,3,founder (j),B->B,C,B,C,0.4777196,219,12,274
6534,220,internal,3,founder (j),B->C,B,B,C,0.6232862,16,17,274
6535,223,internal,3,founder (j),B->B,A,B,A,0.4909459,224,20,274
6536,227,internal,3,founder (j),B->B,A,B,A,0.5946518,24,25,274
6537,231,internal,3,founder (j),B->B,C,B,C,0.8443671,232,237,274
6538,233,internal,3,founder (j),B->C,B,B,C,0.5509269,234,236,274
6539,237,internal,4,founder (j),C->C,B,C,B,0.7430716,238,36,274
6540,255,internal,3,founder (j),B->A,B,B,A,1.9759907,256,260,274
6541,267,internal,4,founder (j),C->B,C,C,B,1.4937886,67,68,274
6542,276,internal,2,founder (j),A->A,B,A,B,3.9062213,277,294,274
6543,296,internal,3,founder (j),B->A,B,B,A,0.268087,297,99,274
6544,322,internal,2,founder (j),A->A,B,A,B,3.3665084,323,132,274
6545,340,internal,4,founder (j),C->C,B,C,B,0.5409251,341,142,274
6546,342,internal,4,founder (j),C->B,C,C,B,0.1590774,139,140,274
6547,346,internal,4,founder (j),C->C,B,C,B,0.5079573,347,148,274
6548,348,internal,4,founder (j),C->C,B,C,B,0.5832148,349,152,274
6549,351,internal,4,founder (j),C->B,C,C,B,0.966689,352,155,274
6550,353,internal,4,founder (j),C->A,C,C,A,0.5783452,156,157,274
6551,200,internal,2,founder (j),A->A,C,A,C,3.576646,201,261,275
6552,202,internal,2,founder (j),A->A,B,A,B,2.2054204,203,229,275
6553,203,internal,2,founder (j),A->B,A,A,B,1.6275389,204,228,275
6554,218,internal,3,founder (j),B->B,C,B,C,0.4777196,219,12,275
6555,220,internal,3,founder (j),B->C,B,B,C,0.6232862,16,17,275
6556,223,internal,3,founder (j),B->B,A,B,A,0.4909459,224,20,275
6557,233,internal,3,founder (j),B->C,B,B,C,0.5509269,234,236,275
6558,237,internal,3,founder (j),B->C,B,B,C,0.7430716,238,36,275
6559,255,internal,2,founder (j),A->A,B,A,B,1.9759907,256,260,275
6560,267,internal,4,founder (j),C->B,C,C,B,1.4937886,67,68,275
6561,295,internal,2,founder (j),A->A,C,A,C,0.8551954,296,100,275
6562,296,internal,2,founder (j),A->A,B,A,B,0.268087,297,99,275
6563,322,internal,2,founder (j),A->A,B,A,B,3.3665084,323,132,275
6564,340,internal,4,founder (j),C->C,B,C,B,0.5409251,341,142,275
6565,342,internal,4,founder (j),C->B,C,C,B,0.1590774,139,140,275
6566,343,internal,4,founder (j),C->B,C,C,B,0.7205464,144,145,275
6567,346,internal,4,founder (j),C->C,B,C,B,0.5079573,347,148,275
6568,348,internal,4,founder (j),C->C,B,C,B,0.5832148,349,152,275
6569,351,internal,4,founder (j),C->B,C,C,B,0.966689,352,155,275
6570,353,internal,4,founder (j),C->A,C,C,A,0.5783452,156,157,275
6571,200,internal,2,founder (j),A->A,C,A,C,3.576646,201,261,276
6572,201,internal,2,founder (j),A->B,A,A,B,2.7486633,202,255,276
6573,203,internal,3,founder (j),B->B,A,B,A,1.6275389,204,228,276
6574,218,internal,3,founder (j),B->B,C,B,C,0.4777196,219,12,276
6575,220,internal,3,founder (j),B->C,B,B,C,0.6232862,16,17,276
6576,223,internal,3,founder (j),B->B,A,B,A,0.4909459,224,20,276
6577,227,internal,3,founder (j),B->B,A,B,A,0.5946518,24,25,276
6578,233,internal,3,founder (j),B->C,B,B,C,0.5509269,234,236,276
6579,237,internal,3,founder (j),B->C,B,B,C,0.7430716,238,36,276
6580,239,internal,3,founder (j),B->B,A,B,A,1.1196268,240,43,276
6581,240,internal,3,founder (j),B->B,A,B,A,0.6166606,241,243,276
6582,243,internal,2,founder (j),A->B,A,A,B,0.451998,244,42,276
6583,244,internal,3,founder (j),B->B,A,B,A,0.3460421,40,41,276
6584,255,internal,2,founder (j),A->A,B,A,B,1.9759907,256,260,276
6585,267,internal,4,founder (j),C->B,C,C,B,1.4937886,67,68,276
6586,276,internal,2,founder (j),A->A,B,A,B,3.9062213,277,294,276
6587,295,internal,3,founder (j),B->B,C,B,C,0.8551954,296,100,276
6588,296,internal,3,founder (j),B->A,B,B,A,0.268087,297,99,276
6589,322,internal,2,founder (j),A->A,B,A,B,3.3665084,323,132,276
6590,340,internal,4,founder (j),C->C,B,C,B,0.5409251,341,142,276
6591,342,internal,4,founder (j),C->B,C,C,B,0.1590774,139,140,276
6592,343,internal,4,founder (j),C->B,C,C,B,0.7205464,144,145,276
6593,348,internal,4,founder (j),C->C,B,C,B,0.5832148,349,152,276
6594,351,internal,4,founder (j),C->B,C,C,B,0.966689,352,155,276
6595,353,internal,4,founder (j),C->A,C,C,A,0.5783452,156,157,276
6596,366,internal,4,founder (j),C->C,B,C,B,0.5001771,367,169,276
6597,199,internal,2,founder (j),A->C,A,A,C,4.496827,200,269,277
6598,200,internal,4,founder (j),C->B,C,C,B,3.576646,201,261,277
6599,203,internal,3,founder (j),B->B,A,B,A,1.6275389,204,228,277
6600,218,internal,3,founder (j),B->B,C,B,C,0.4777196,219,12,277
6601,220,internal,3,founder (j),B->C,B,B,C,0.6232862,16,17,277
6602,223,internal,3,founder (j),B->B,A,B,A,0.4909459,224,20,277
6603,227,internal,3,founder (j),B->B,A,B,A,0.5946518,24,25,277
6604,230,internal,3,founder (j),B->B,A,B,A,1.6770867,231,239,277
6605,233,internal,3,founder (j),B->C,B,B,C,0.5509269,234,236,277
6606,237,internal,3,founder (j),B->C,B,B,C,0.7430716,238,36,277
6607,240,internal,2,founder (j),A->B,A,A,B,0.6166606,241,243,277
6608,244,internal,2,founder (j),A->B,A,A,B,0.3460421,40,41,277
6609,255,internal,3,founder (j),B->A,B,B,A,1.9759907,256,260,277
6610,266,internal,4,founder (j),C->B,C,C,B,1.6837506,267,268,277
6611,267,internal,3,founder (j),B->B,C,B,C,1.4937886,67,68,277
6612,294,internal,6,founder (j),AC->AC,B,C,B,1.61557,295,101,277
6613,296,internal,2,founder (j),A->A,B,A,B,0.268087,297,99,277
6614,322,internal,2,founder (j),A->A,B,A,B,3.3665084,323,132,277
6615,340,internal,4,founder (j),C->C,B,C,B,0.5409251,341,142,277
6616,342,internal,4,founder (j),C->B,C,C,B,0.1590774,139,140,277
6617,343,internal,4,founder (j),C->B,C,C,B,0.7205464,144,145,277
6618,345,internal,4,founder (j),C->B,C,C,B,0.7522895,346,149,277
6619,348,internal,4,founder (j),C->C,B,C,B,0.5832148,349,152,277
6620,351,internal,4,founder (j),C->B,C,C,B,0.966689,352,155,277
6621,353,internal,4,founder (j),C->A,C,C,A,0.5783452,156,157,277
6622,195,internal,5,founder (j),AB->AB,C,A,C,6.9218299,196,333,278
6623,200,internal,2,founder (j),A->A,C,A,C,3.576646,201,261,278
6624,202,internal,2,founder (j),A->A,B,A,B,2.2054204,203,229,278
6625,203,internal,2,founder (j),A->B,A,A,B,1.6275389,204,228,278
6626,218,internal,3,founder (j),B->B,C,B,C,0.4777196,219,12,278
6627,220,internal,3,founder (j),B->C,B,B,C,0.6232862,16,17,278
6628,223,internal,3,founder (j),B->B,A,B,A,0.4909459,224,20,278
6629,227,internal,3,founder (j),B->B,A,B,A,0.5946518,24,25,278
6630,230,internal,3,founder (j),B->B,A,B,A,1.6770867,231,239,278
6631,231,internal,3,founder (j),B->B,C,B,C,0.8443671,232,237,278
6632,233,internal,3,founder (j),B->C,B,B,C,0.5509269,234,236,278
6633,237,internal,4,founder (j),C->C,B,C,B,0.7430716,238,36,278
6634,240,internal,2,founder (j),A->B,A,A,B,0.6166606,241,243,278
6635,244,internal,2,founder (j),A->B,A,A,B,0.3460421,40,41,278
6636,255,internal,2,founder (j),A->A,B,A,B,1.9759907,256,260,278
6637,267,internal,4,founder (j),C->B,C,C,B,1.4937886,67,68,278
6638,276,internal,2,founder (j),A->A,B,A,B,3.9062213,277,294,278
6639,295,internal,3,founder (j),B->B,C,B,C,0.8551954,296,100,278
6640,296,internal,3,founder (j),B->A,B,B,A,0.268087,297,99,278
6641,322,internal,2,founder (j),A->A,B,A,B,3.3665084,323,132,278
6642,340,internal,4,founder (j),C->C,B,C,B,0.5409251,341,142,278
6643,342,internal,4,founder (j),C->B,C,C,B,0.1590774,139,140,278
6644,343,internal,4,founder (j),C->B,C,C,B,0.7205464,144,145,278
6645,348,internal,4,founder (j),C->C,B,C,B,0.5832148,349,152,278
6646,351,internal,4,founder (j),C->B,C,C,B,0.966689,352,155,278
6647,353,internal,4,founder (j),C->A,C,C,A,0.5783452,156,157,278
6648,194,root,3,founder (j),B->B,A,B,A,41.6111262,195,193,279
6649,200,internal,2,founder (j),A->A,C,A,C,3.576646,201,261,279
6650,201,internal,2,founder (j),A->B,A,A,B,2.7486633,202,255,279
6651,218,internal,3,founder (j),B->B,C,B,C,0.4777196,219,12,279
6652,220,internal,3,founder (j),B->C,B,B,C,0.6232862,16,17,279
6653,223,internal,3,founder (j),B->B,A,B,A,0.4909459,224,20,279
6654,233,internal,3,founder (j),B->C,B,B,C,0.5509269,234,236,279
6655,237,internal,3,founder (j),B->C,B,B,C,0.7430716,238,36,279
6656,244,internal,2,founder (j),A->B,A,A,B,0.3460421,40,41,279
6657,255,internal,2,founder (j),A->A,B,A,B,1.9759907,256,260,279
6658,267,internal,4,founder (j),C->B,C,C,B,1.4937886,67,68,279
6659,295,internal,3,founder (j),B->B,C,B,C,0.8551954,296,100,279
6660,296,internal,3,founder (j),B->A,B,B,A,0.268087,297,99,279
6661,322,internal,2,founder (j),A->A,B,A,B,3.3665084,323,132,279
6662,343,internal,4,founder (j),C->B,C,C,B,0.7205464,144,145,279
6663,346,internal,4,founder (j),C->C,B,C,B,0.5079573,347,148,279
6664,347,internal,4,founder (j),C->B,C,C,B,0.3112464,146,147,279
6665,348,internal,4,founder (j),C->C,B,C,B,0.5832148,349,152,279
6666,351,internal,4,founder (j),C->B,C,C,B,0.966689,352,155,279
6667,353,internal,4,founder (j),C->A,C,C,A,0.5783452,156,157,279
6668,196,internal,2,founder (j),A->A,B,A,B,6.3232275,197,138,280
6669,200,internal,2,founder (j),A->A,C,A,C,3.576646,201,261,280
6670,202,internal,2,founder (j),A->A,B,A,B,2.2054204,203,229,280
6671,203,internal,2,founder (j),A->B,A,A,B,1.6275389,204,228,280
6672,218,internal,3,founder (j),B->B,C,B,C,0.4777196,219,12,280
6673,220,internal,3,founder (j),B->C,B,B,C,0.6232862,16,17,280
6674,223,internal,3,founder (j),B->B,A,B,A,0.4909459,224,20,280
6675,227,internal,3,founder (j),B->B,A,B,A,0.5946518,24,25,280
6676,233,internal,3,founder (j),B->C,B,B,C,0.5509269,234,236,280
6677,237,internal,3,founder (j),B->C,B,B,C,0.7430716,238,36,280
6678,251,internal,3,founder (j),B->A,B,B,A,0.8406534,252,254,280
6679,255,internal,2,founder (j),A->A,B,A,B,1.9759907,256,260,280
6680,267,internal,4,founder (j),C->B,C,C,B,1.4937886,67,68,280
6681,276,internal,2,founder (j),A->A,B,A,B,3.9062213,277,294,280
6682,295,internal,3,founder (j),B->B,C,B,C,0.8551954,296,100,280
6683,296,internal,3,founder (j),B->A,B,B,A,0.268087,297,99,280
6684,321,internal,2,founder (j),A->B,A,A,B,3.7905046,322,329,280
6685,322,internal,3,founder (j),B->A,B,B,A,3.3665084,323,132,280
6686,340,internal,4,founder (j),C->C,B,C,B,0.5409251,341,142,280
6687,342,internal,4,founder (j),C->B,C,C,B,0.1590774,139,140,280
6688,343,internal,4,founder (j),C->B,C,C,B,0.7205464,144,145,280
6689,346,internal,4,founder (j),C->C,B,C,B,0.5079573,347,148,280
6690,348,internal,4,founder (j),C->C,B,C,B,0.5832148,349,152,280
6691,351,internal,4,founder (j),C->B,C,C,B,0.966689,352,155,280
6692,353,internal,4,founder (j),C->A,C,C,A,0.5783452,156,157,280
6693,199,internal,4,founder (j),C->C,A,C,A,4.496827,200,269,281
6694,200,internal,4,founder (j),C->B,C,C,B,3.576646,201,261,281
6695,203,internal,3,founder (j),B->B,A,B,A,1.6275389,204,228,281
6696,218,internal,3,founder (j),B->B,C,B,C,0.4777196,219,12,281
6697,220,internal,3,founder (j),B->C,B,B,C,0.6232862,16,17,281
6698,223,internal,3,founder (j),B->B,A,B,A,0.4909459,224,20,281
6699,227,internal,3,founder (j),B->B,A,B,A,0.5946518,24,25,281
6700,233,internal,3,founder (j),B->C,B,B,C,0.5509269,234,236,281
6701,237,internal,3,founder (j),B->C,B,B,C,0.7430716,238,36,281
6702,239,internal,3,founder (j),B->B,A,B,A,1.1196268,240,43,281
6703,240,internal,3,founder (j),B->B,A,B,A,0.6166606,241,243,281
6704,244,internal,2,founder (j),A->B,A,A,B,0.3460421,40,41,281
6705,255,internal,3,founder (j),B->A,B,B,A,1.9759907,256,260,281
6706,267,internal,4,founder (j),C->B,C,C,B,1.4937886,67,68,281
6707,276,internal,2,founder (j),A->A,B,A,B,3.9062213,277,294,281
6708,294,internal,3,founder (j),B->C,B,B,C,1.61557,295,101,281
6709,295,internal,4,founder (j),C->A,C,C,A,0.8551954,296,100,281
6710,296,internal,2,founder (j),A->A,B,A,B,0.268087,297,99,281
6711,322,internal,2,founder (j),A->A,B,A,B,3.3665084,323,132,281
6712,340,internal,4,founder (j),C->C,B,C,B,0.5409251,341,142,281
6713,342,internal,4,founder (j),C->B,C,C,B,0.1590774,139,140,281
6714,348,internal,4,founder (j),C->C,B,C,B,0.5832148,349,152,281
6715,351,internal,4,founder (j),C->B,C,C,B,0.966689,352,155,281
6716,353,internal,4,founder (j),C->A,C,C,A,0.5783452,156,157,281
6717,366,internal,4,founder (j),C->C,B,C,B,0.5001771,367,169,281
6718,199,internal,2,founder (j),A->C,A,A,C,4.496827,200,269,282
6719,203,internal,3,founder (j),B->B,A,B,A,1.6275389,204,228,282
6720,217,internal,3,founder (j),B->C,B,B,C,0.6135383,218,13,282
6721,218,internal,4,founder (j),C->B,C,C,B,0.4777196,219,12,282
6722,220,internal,3,founder (j),B->C,B,B,C,0.6232862,16,17,282
6723,223,internal,3,founder (j),B->B,A,B,A,0.4909459,224,20,282
6724,227,internal,3,founder (j),B->B,A,B,A,0.5946518,24,25,282
6725,230,internal,3,founder (j),B->B,A,B,A,1.6770867,231,239,282
6726,233,internal,3,founder (j),B->C,B,B,C,0.5509269,234,236,282
6727,237,internal,3,founder (j),B->C,B,B,C,0.7430716,238,36,282
6728,240,internal,2,founder (j),A->B,A,A,B,0.6166606,241,243,282
6729,244,internal,2,founder (j),A->B,A,A,B,0.3460421,40,41,282
6730,255,internal,3,founder (j),B->A,B,B,A,1.9759907,256,260,282
6731,267,internal,4,founder (j),C->B,C,C,B,1.4937886,67,68,282
6732,276,internal,2,founder (j),A->A,B,A,B,3.9062213,277,294,282
6733,294,internal,3,founder (j),B->C,B,B,C,1.61557,295,101,282
6734,295,internal,4,founder (j),C->B,C,C,B,0.8551954,296,100,282
6735,296,internal,3,founder (j),B->A,B,B,A,0.268087,297,99,282
6736,322,internal,2,founder (j),A->A,B,A,B,3.3665084,323,132,282
6737,340,internal,4,founder (j),C->C,B,C,B,0.5409251,341,142,282
6738,342,internal,4,founder (j),C->B,C,C,B,0.1590774,139,140,282
6739,343,internal,4,founder (j),C->B,C,C,B,0.7205464,144,145,282
6740,345,internal,4,founder (j),C->B,C,C,B,0.7522895,346,149,282
6741,348,internal,4,founder (j),C->C,B,C,B,0.5832148,349,152,282
6742,351,internal,4,founder (j),C->B,C,C,B,0.966689,352,155,282
6743,353,internal,4,founder (j),C->A,C,C,A,0.5783452,156,157,282
6744,200,internal,2,founder (j),A->A,C,A,C,3.576646,201,261,283
6745,218,internal,3,founder (j),B->B,C,B,C,0.4777196,219,12,283
6746,220,internal,3,founder (j),B->C,B,B,C,0.6232862,16,17,283
6747,223,internal,3,founder (j),B->B,A,B,A,0.4909459,224,20,283
6748,227,internal,3,founder (j),B->B,A,B,A,0.5946518,24,25,283
6749,230,internal,3,founder (j),B->B,A,B,A,1.6770867,231,239,283
6750,233,internal,3,founder (j),B->C,B,B,C,0.5509269,234,236,283
6751,237,internal,3,founder (j),B->C,B,B,C,0.7430716,238,36,283
6752,240,internal,2,founder (j),A->B,A,A,B,0.6166606,241,243,283
6753,244,internal,2,founder (j),A->B,A,A,B,0.3460421,40,41,283
6754,255,internal,2,founder (j),A->A,B,A,B,1.9759907,256,260,283
6755,267,internal,4,founder (j),C->B,C,C,B,1.4937886,67,68,283
6756,295,internal,5,founder (j),AB->AB,C,B,C,0.8551954,296,100,283
6757,322,internal,2,founder (j),A->A,B,A,B,3.3665084,323,132,283
6758,340,internal,4,founder (j),C->C,B,C,B,0.5409251,341,142,283
6759,342,internal,4,founder (j),C->B,C,C,B,0.1590774,139,140,283
6760,343,internal,4,founder (j),C->B,C,C,B,0.7205464,144,145,283
6761,348,internal,4,founder (j),C->C,B,C,B,0.5832148,349,152,283
6762,351,internal,4,founder (j),C->B,C,C,B,0.966689,352,155,283
6763,353,internal,4,founder (j),C->A,C,C,A,0.5783452,156,157,283
6764,358,internal,4,founder (j),C->C,A,C,A,0.7446051,359,162,283
6765,196,internal,2,founder (j),A->A,B,A,B,6.3232275,197,138,284
6766,199,internal,2,founder (j),A->C,A,A,C,4.496827,200,269,284
6767,200,internal,4,founder (j),C->B,C,C,B,3.576646,201,261,284
6768,203,internal,3,founder (j),B->B,A,B,A,1.6275389,204,228,284
6769,218,internal,3,founder (j),B->B,C,B,C,0.4777196,219,12,284
6770,220,internal,3,founder (j),B->C,B,B,C,0.6232862,16,17,284
6771,227,internal,3,founder (j),B->B,A,B,A,0.5946518,24,25,284
6772,233,internal,3,founder (j),B->C,B,B,C,0.5509269,234,236,284
6773,237,internal,3,founder (j),B->C,B,B,C,0.7430716,238,36,284
6774,239,internal,3,founder (j),B->B,A,B,A,1.1196268,240,43,284
6775,240,internal,3,founder (j),B->B,A,B,A,0.6166606,241,243,284
6776,244,internal,2,founder (j),A->B,A,A,B,0.3460421,40,41,284
6777,267,internal,4,founder (j),C->B,C,C,B,1.4937886,67,68,284
6778,294,internal,2,founder (j),A->A,B,A,B,1.61557,295,101,284
6779,295,internal,2,founder (j),A->A,C,A,C,0.8551954,296,100,284
6780,296,internal,2,founder (j),A->A,B,A,B,0.268087,297,99,284
6781,322,internal,2,founder (j),A->A,B,A,B,3.3665084,323,132,284
6782,340,internal,4,founder (j),C->C,B,C,B,0.5409251,341,142,284
6783,342,internal,4,founder (j),C->B,C,C,B,0.1590774,139,140,284
6784,343,internal,4,founder (j),C->B,C,C,B,0.7205464,144,145,284
6785,346,internal,4,founder (j),C->C,B,C,B,0.5079573,347,148,284
6786,351,internal,4,founder (j),C->B,C,C,B,0.966689,352,155,284
6787,353,internal,4,founder (j),C->A,C,C,A,0.5783452,156,157,284
6788,194,root,2,founder (j),A->C,A,A,C,41.6111262,195,193,285
6789,196,internal,3,founder (j),B->A,B,B,A,6.3232275,197,138,285
6790,199,internal,2,founder (j),A->B,A,A,B,4.496827,200,269,285
6791,200,internal,3,founder (j),B->B,C,B,C,3.576646,201,261,285
6792,203,internal,3,founder (j),B->B,A,B,A,1.6275389,204,228,285
6793,218,internal,3,founder (j),B->B,C,B,C,0.4777196,219,12,285
6794,220,internal,3,founder (j),B->C,B,B,C,0.6232862,16,17,285
6795,223,internal,3,founder (j),B->B,A,B,A,0.4909459,224,20,285
6796,233,internal,3,founder (j),B->C,B,B,C,0.5509269,234,236,285
6797,237,internal,3,founder (j),B->C,B,B,C,0.7430716,238,36,285
6798,239,internal,3,founder (j),B->B,A,B,A,1.1196268,240,43,285
6799,240,internal,3,founder (j),B->B,A,B,A,0.6166606,241,243,285
6800,244,internal,2,founder (j),A->B,A,A,B,0.3460421,40,41,285
6801,255,internal,3,founder (j),B->A,B,B,A,1.9759907,256,260,285
6802,267,internal,4,founder (j),C->B,C,C,B,1.4937886,67,68,285
6803,276,internal,2,founder (j),A->A,B,A,B,3.9062213,277,294,285
6804,295,internal,3,founder (j),B->B,C,B,C,0.8551954,296,100,285
6805,296,internal,3,founder (j),B->A,B,B,A,0.268087,297,99,285
6806,321,internal,2,founder (j),A->B,A,A,B,3.7905046,322,329,285
6807,322,internal,3,founder (j),B->A,B,B,A,3.3665084,323,132,285
6808,340,internal,4,founder (j),C->C,B,C,B,0.5409251,341,142,285
6809,342,internal,4,founder (j),C->B,C,C,B,0.1590774,139,140,285
6810,343,internal,4,founder (j),C->B,C,C,B,0.7205464,144,145,285
6811,348,internal,4,founder (j),C->C,B,C,B,0.5832148,349,152,285
6812,351,internal,4,founder (j),C->B,C,C,B,0.966689,352,155,285
6813,353,internal,4,founder (j),C->A,C,C,A,0.5783452,156,157,285
6814,200,internal,3,founder (j),B->B,C,B,C,3.576646,201,261,286
6815,218,internal,3,founder (j),B->B,C,B,C,0.4777196,219,12,286
6816,220,internal,3,founder (j),B->C,B,B,C,0.6232862,16,17,286
6817,223,internal,3,founder (j),B->B,A,B,A,0.4909459,224,20,286
6818,227,internal,2,founder (j),A->B,A,A,B,0.5946518,24,25,286
6819,230,internal,3,founder (j),B->B,A,B,A,1.6770867,231,239,286
6820,233,internal,3,founder (j),B->C,B,B,C,0.5509269,234,236,286
6821,237,internal,3,founder (j),B->C,B,B,C,0.7430716,238,36,286
6822,240,internal,2,founder (j),A->B,A,A,B,0.6166606,241,243,286
6823,244,internal,2,founder (j),A->B,A,A,B,0.3460421,40,41,286
6824,255,internal,2,founder (j),A->A,B,A,B,1.9759907,256,260,286
6825,267,internal,4,founder (j),C->B,C,C,B,1.4937886,67,68,286
6826,276,internal,2,founder (j),A->A,B,A,B,3.9062213,277,294,286
6827,295,internal,3,founder (j),B->B,C,B,C,0.8551954,296,100,286
6828,296,internal,3,founder (j),B->A,B,B,A,0.268087,297,99,286
6829,322,internal,2,founder (j),A->A,B,A,B,3.3665084,323,132,286
6830,340,internal,4,founder (j),C->C,B,C,B,0.5409251,341,142,286
6831,342,internal,4,founder (j),C->B,C,C,B,0.1590774,139,140,286
6832,343,internal,4,founder (j),C->B,C,C,B,0.7205464,144,145,286
6833,345,internal,4,founder (j),C->B,C,C,B,0.7522895,346,149,286
6834,346,internal,3,founder (j),B->C,B,B,C,0.5079573,347,148,286
6835,348,internal,4,founder (j),C->C,B,C,B,0.5832148,349,152,286
6836,350,internal,4,founder (j),C->B,C,C,B,1.2871198,351,353,286
6837,351,internal,3,founder (j),B->B,C,B,C,0.966689,352,155,286
6838,353,internal,4,founder (j),C->A,C,C,A,0.5783452,156,157,286
6839,200,internal,2,founder (j),A->A,C,A,C,3.576646,201,261,287
6840,201,internal,2,founder (j),A->B,A,A,B,2.7486633,202,255,287
6841,218,internal,3,founder (j),B->B,C,B,C,0.4777196,219,12,287
6842,220,internal,3,founder (j),B->C,B,B,C,0.6232862,16,17,287
6843,223,internal,3,founder (j),B->B,A,B,A,0.4909459,224,20,287
6844,227,internal,3,founder (j),B->B,A,B,A,0.5946518,24,25,287
6845,232,internal,3,founder (j),B->C,B,B,C,0.5890819,233,33,287
6846,233,internal,4,founder (j),C->C,B,C,B,0.5509269,234,236,287
6847,237,internal,3,founder (j),B->C,B,B,C,0.7430716,238,36,287
6848,239,internal,3,founder (j),B->B,A,B,A,1.1196268,240,43,287
6849,243,internal,3,founder (j),B->B,A,B,A,0.451998,244,42,287
6850,244,internal,3,founder (j),B->B,A,B,A,0.3460421,40,41,287
6851,251,internal,3,founder (j),B->A,B,B,A,0.8406534,252,254,287
6852,255,internal,2,founder (j),A->A,B,A,B,1.9759907,256,260,287
6853,267,internal,4,founder (j),C->B,C,C,B,1.4937886,67,68,287
6854,294,internal,2,founder (j),A->A,B,A,B,1.61557,295,101,287
6855,295,internal,2,founder (j),A->A,C,A,C,0.8551954,296,100,287
6856,296,internal,2,founder (j),A->A,B,A,B,0.268087,297,99,287
6857,322,internal,2,founder (j),A->A,B,A,B,3.3665084,323,132,287
6858,340,internal,4,founder (j),C->C,B,C,B,0.5409251,341,142,287
6859,342,internal,4,founder (j),C->B,C,C,B,0.1590774,139,140,287
6860,343,internal,4,founder (j),C->B,C,C,B,0.7205464,144,145,287
6861,348,internal,4,founder (j),C->C,B,C,B,0.5832148,349,152,287
6862,351,internal,4,founder (j),C->B,C,C,B,0.966689,352,155,287
6863,353,internal,4,founder (j),C->A,C,C,A,0.5783452,156,157,287
6864,200,internal,5,founder (j),AB->AB,C,B,C,3.576646,201,261,288
6865,218,internal,3,founder (j),B->B,C,B,C,0.4777196,219,12,288
6866,220,internal,3,founder (j),B->C,B,B,C,0.6232862,16,17,288
6867,223,internal,3,founder (j),B->B,A,B,A,0.4909459,224,20,288
6868,227,internal,3,founder (j),B->B,A,B,A,0.5946518,24,25,288
6869,237,internal,3,founder (j),B->C,B,B,C,0.7430716,238,36,288
6870,239,internal,3,founder (j),B->B,A,B,A,1.1196268,240,43,288
6871,240,internal,3,founder (j),B->B,A,B,A,0.6166606,241,243,288
6872,244,internal,2,founder (j),A->B,A,A,B,0.3460421,40,41,288
6873,255,internal,2,founder (j),A->A,B,A,B,1.9759907,256,260,288
6874,267,internal,4,founder (j),C->B,C,C,B,1.4937886,67,68,288
6875,295,internal,3,founder (j),B->B,C,B,C,0.8551954,296,100,288
6876,296,internal,3,founder (j),B->A,B,B,A,0.268087,297,99,288
6877,322,internal,2,founder (j),A->A,B,A,B,3.3665084,323,132,288
6878,336,internal,4,founder (j),C->C,B,C,B,2.0695411,337,350,288
6879,340,internal,4,founder (j),C->C,B,C,B,0.5409251,341,142,288
6880,342,internal,4,founder (j),C->B,C,C,B,0.1590774,139,140,288
6881,343,internal,4,founder (j),C->B,C,C,B,0.7205464,144,145,288
6882,346,internal,4,founder (j),C->C,B,C,B,0.5079573,347,148,288
6883,348,internal,4,founder (j),C->C,B,C,B,0.5832148,349,152,288
6884,350,internal,3,founder (j),B->B,C,B,C,1.2871198,351,353,288
6885,351,internal,3,founder (j),B->B,C,B,C,0.966689,352,155,288
6886,353,internal,4,founder (j),C->A,C,C,A,0.5783452,156,157,288
6887,200,internal,3,founder (j),B->B,C,B,C,3.576646,201,261,289
6888,218,internal,3,founder (j),B->B,C,B,C,0.4777196,219,12,289
6889,220,internal,3,founder (j),B->C,B,B,C,0.6232862,16,17,289
6890,221,internal,3,founder (j),B->B,A,B,A,1.0790267,222,227,289
6891,223,internal,3,founder (j),B->B,A,B,A,0.4909459,224,20,289
6892,227,internal,2,founder (j),A->B,A,A,B,0.5946518,24,25,289
6893,233,internal,3,founder (j),B->C,B,B,C,0.5509269,234,236,289
6894,237,internal,3,founder (j),B->C,B,B,C,0.7430716,238,36,289
6895,239,internal,3,founder (j),B->B,A,B,A,1.1196268,240,43,289
6896,243,internal,3,founder (j),B->B,A,B,A,0.451998,244,42,289
6897,244,internal,3,founder (j),B->B,A,B,A,0.3460421,40,41,289
6898,267,internal,4,founder (j),C->B,C,C,B,1.4937886,67,68,289
6899,276,internal,2,founder (j),A->A,B,A,B,3.9062213,277,294,289
6900,295,internal,3,founder (j),B->B,C,B,C,0.8551954,296,100,289
