,node,node.type,current_rangetxt,event_type,event_txt,ana_dispersal_from,dispersal_to,event_time,abs_event_time,nmap
2094,20,tip,C,d,C->BC,C,B,1.41381815379916,0.0334186202008435,671
2095,18,tip,C,d,C->BC,C,B,0.826371987970062,0.619744496029938,672
2096,19,tip,C,d,C->BC,C,B,0.690573882945935,0.756337022054065,672
2097,20,tip,C,d,C->BC,C,B,1.39448132197232,0.052755452027679,672
2098,18,tip,C,d,C->BC,C,B,0.234796936454339,1.21131954754566,673
2099,19,tip,C,d,C->BC,C,B,0.966786386423518,0.480124518576482,673
2100,20,tip,C,d,C->BC,C,B,0.767960254640868,0.679276519359132,673
2101,18,tip,C,d,C->BC,C,B,0.33286842417428,1.11324805982572,674
2102,19,tip,C,d,C->BC,C,B,0.287964516947964,1.15894638805204,674
2103,20,tip,C,d,C->BC,C,B,0.31793077019589,1.12930600380411,674
2104,18,tip,C,d,C->BC,C,B,0.909031554629412,0.537084929370588,675
2105,19,tip,C,d,C->BC,C,B,0.515315294840317,0.931595610159683,675
2106,20,tip,C,d,C->BC,C,B,0.5200336166313,0.9272031573687,675
2107,18,tip,C,d,C->BC,C,B,0.15746647883175,1.28865000516825,676
2108,19,tip,C,d,C->BC,C,B,0.965319282990666,0.481591622009334,676
2109,20,tip,C,d,C->BC,C,B,1.16500639602437,0.282230377975627,676
2110,18,tip,C,d,C->BC,C,B,0.195716978841505,1.2503995051585,677
2111,19,tip,C,d,C->BC,C,B,0.662509952859327,0.784400952140673,677
2112,20,tip,C,d,C->BC,C,B,1.44204557819429,0.00519119580571337,677
2113,18,tip,C,d,C->BC,C,B,0.90360812145082,0.54250836254918,678
2114,19,tip,C,d,C->BC,C,B,0.69640236370032,0.75050854129968,678
2115,20,tip,C,d,C->BC,C,B,0.403560072599006,1.04367670140099,678
2116,18,tip,C,d,C->BC,C,B,1.2031500079098,0.242966476090204,679
2117,19,tip,C,d,C->BC,C,B,1.09150819345724,0.355402711542765,679
2118,20,tip,C,d,C->BC,C,B,1.01579069317085,0.431446080829154,679
2119,66,internal,C,d,C->BC,C,B,0.373993261906339,1.57854288639366,679
2120,18,tip,C,d,C->BC,C,B,1.34920921738657,0.0969072666134314,680
2121,19,tip,C,d,C->BC,C,B,0.740570688015579,0.706340216984421,680
2122,20,tip,C,d,C->BC,C,B,0.373136588532433,1.07410018546757,680
2123,18,tip,C,d,C->BC,C,B,0.372661632581812,1.07345485141819,681
2124,19,tip,C,d,C->BC,C,B,0.513028660735229,0.933882244264771,681
2125,20,tip,C,d,C->BC,C,B,0.773995664917937,0.673241109082063,681
2126,18,tip,C,d,C->BC,C,B,1.15172996776076,0.294386516239236,682
2127,19,tip,C,d,C->BC,C,B,1.44038966588798,0.00652123911201574,682
2128,20,tip,C,d,C->BC,C,B,1.18407331289515,0.263163461104851,682
2129,18,tip,B,d,B->BC,B,C,0.535869927502632,0.910246556497368,683
2130,19,tip,C,d,C->BC,C,B,1.03419888771909,0.412712017280912,683
2131,20,tip,C,d,C->BC,C,B,0.444885858998733,1.00235091500127,683
