,node,node.type,sampled_states_AT_nodes,clado_event_type,clado_event_txt,clado_dispersal_from,clado_dispersal_to,time_bp,left_desc_nodes,right_desc_nodes,nmap
892,72,internal,3,founder (j),B->B,C,B,C,1.2643832,1,2,176
893,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,176
894,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,176
895,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,176
896,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,176
897,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,177
898,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,177
899,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,177
900,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,177
901,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,177
902,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,178
903,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,178
904,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,178
905,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,178
906,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,178
907,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,179
908,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,179
909,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,179
910,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,179
911,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,179
912,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,180
913,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,180
914,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,180
915,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,180
916,88,internal,4,founder (j),C->B,C,C,B,1.0948354,89,90,180
917,89,internal,3,founder (j),B->C,B,B,C,0.6536147,24,25,180
918,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,181
919,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,181
920,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,181
921,83,internal,4,founder (j),C->C,B,C,B,1.4472368,84,20,181
922,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,181
923,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,181
924,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,182
925,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,182
926,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,182
927,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,182
928,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,182
929,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,183
930,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,183
931,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,183
932,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,183
933,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,183
934,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,184
935,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,184
936,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,184
937,85,internal,4,founder (j),C->C,B,C,B,1.4461165,86,18,184
938,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,184
939,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,184
940,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,185
941,76,internal,4,founder (j),C->B,C,C,B,1.0402374,77,15,185
942,77,internal,3,founder (j),B->A,B,B,A,1.0095247,78,14,185
943,78,internal,2,founder (j),A->A,C,A,C,0.9767818,79,13,185
944,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,185
945,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,185
946,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,186
947,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,186
948,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,186
949,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,186
950,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,186
951,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,187
952,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,187
953,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,187
954,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,187
955,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,187
956,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,188
957,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,188
958,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,188
959,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,188
960,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,188
961,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,189
962,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,189
963,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,189
964,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,189
965,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,189
966,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,190
967,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,190
968,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,190
969,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,190
970,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,190
971,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,191
972,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,191
973,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,191
974,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,191
975,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,191
976,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,192
977,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,192
978,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,192
979,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,192
980,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,192
981,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,193
982,76,internal,4,founder (j),C->A,C,C,A,1.0402374,77,15,193
983,77,internal,2,founder (j),A->A,B,A,B,1.0095247,78,14,193
984,78,internal,2,founder (j),A->A,C,A,C,0.9767818,79,13,193
985,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,193
986,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,193
987,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,194
988,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,194
989,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,194
990,83,internal,4,founder (j),C->C,B,C,B,1.4472368,84,20,194
991,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,194
992,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,194
993,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,195
994,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,195
995,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,195
996,83,internal,4,founder (j),C->B,C,C,B,1.4472368,84,20,195
997,86,internal,3,founder (j),B->B,C,B,C,1.4397735,16,17,195
998,89,internal,3,founder (j),B->C,B,B,C,0.6536147,24,25,195
999,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,196
1000,76,internal,4,founder (j),C->B,C,C,B,1.0402374,77,15,196
1001,77,internal,3,founder (j),B->C,B,B,C,1.0095247,78,14,196
1002,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,196
1003,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,196
1004,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,197
1005,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,197
1006,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,197
1007,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,197
1008,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,197
1009,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,198
1010,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,198
1011,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,198
1012,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,198
1013,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,198
1014,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,199
1015,76,internal,4,founder (j),C->A,C,C,A,1.0402374,77,15,199
1016,77,internal,2,founder (j),A->A,B,A,B,1.0095247,78,14,199
1017,78,internal,2,founder (j),A->A,C,A,C,0.9767818,79,13,199
1018,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,199
1019,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,199
1020,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,200
1021,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,200
1022,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,200
1023,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,200
1024,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,200
1025,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,201
1026,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,201
1027,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,201
1028,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,201
1029,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,201
1030,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,202
1031,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,202
1032,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,202
1033,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,202
1034,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,202
1035,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,203
1036,76,internal,4,founder (j),C->B,C,C,B,1.0402374,77,15,203
1037,77,internal,3,founder (j),B->C,B,B,C,1.0095247,78,14,203
1038,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,203
1039,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,203
1040,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,203
1041,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,204
1042,76,internal,4,founder (j),C->B,C,C,B,1.0402374,77,15,204
1043,77,internal,3,founder (j),B->C,B,B,C,1.0095247,78,14,204
1044,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,204
1045,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,204
1046,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,204
1047,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,205
1048,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,205
1049,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,205
1050,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,205
1051,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,205
1052,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,206
1053,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,206
1054,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,206
1055,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,206
1056,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,206
1057,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,207
1058,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,207
1059,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,207
1060,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,207
1061,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,207
1062,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,208
1063,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,208
1064,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,208
1065,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,208
1066,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,209
1067,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,209
1068,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,209
1069,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,209
1070,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,209
1071,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,210
1072,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,210
1073,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,210
1074,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,210
1075,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,210
1076,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,211
1077,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,211
1078,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,211
1079,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,211
1080,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,211
1081,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,212
1082,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,212
1083,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,212
1084,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,212
1085,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,212
1086,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,213
1087,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,213
1088,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,213
1089,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,213
1090,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,213
1091,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,214
1092,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,214
1093,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,214
1094,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,214
1095,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,214
1096,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,215
1097,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,215
1098,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,215
1099,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,215
1100,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,216
1101,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,216
1102,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,216
1103,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,216
1104,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,216
1105,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,217
1106,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,217
1107,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,217
1108,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,217
1109,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,217
1110,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,218
1111,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,218
1112,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,218
1113,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,218
1114,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,218
1115,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,219
1116,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,219
1117,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,219
1118,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,219
1119,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,219
1120,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,220
1121,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,220
1122,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,220
1123,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,220
1124,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,221
1125,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,221
1126,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,221
1127,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,221
1128,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,221
1129,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,222
1130,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,222
1131,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,222
1132,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,222
1133,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,222
1134,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,223
1135,76,internal,4,founder (j),C->A,C,C,A,1.0402374,77,15,223
1136,77,internal,2,founder (j),A->A,B,A,B,1.0095247,78,14,223
1137,78,internal,2,founder (j),A->A,C,A,C,0.9767818,79,13,223
1138,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,223
1139,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,223
1140,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,224
1141,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,224
1142,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,224
1143,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,224
1144,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,224
1145,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,225
1146,76,internal,4,founder (j),C->B,C,C,B,1.0402374,77,15,225
1147,77,internal,3,founder (j),B->C,B,B,C,1.0095247,78,14,225
1148,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,225
1149,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,225
1150,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,225
1151,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,226
1152,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,226
1153,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,226
1154,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,226
1155,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,227
1156,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,227
1157,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,227
1158,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,227
1159,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,228
1160,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,228
1161,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,228
1162,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,228
1163,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,228
1164,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,229
1165,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,229
1166,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,229
1167,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,229
1168,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,229
1169,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,230
1170,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,230
1171,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,230
1172,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,230
1173,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,230
1174,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,231
1175,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,231
1176,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,231
1177,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,231
1178,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,231
1179,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,232
1180,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,232
1181,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,232
1182,84,internal,4,founder (j),C->C,B,C,B,1.4469109,85,19,232
1183,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,232
1184,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,232
1185,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,233
1186,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,233
1187,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,233
1188,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,233
1189,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,233
1190,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,234
1191,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,234
1192,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,234
1193,83,internal,4,founder (j),C->B,C,C,B,1.4472368,84,20,234
1194,86,internal,3,founder (j),B->B,C,B,C,1.4397735,16,17,234
1195,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,235
1196,76,internal,4,founder (j),C->B,C,C,B,1.0402374,77,15,235
1197,77,internal,3,founder (j),B->A,B,B,A,1.0095247,78,14,235
1198,78,internal,2,founder (j),A->A,C,A,C,0.9767818,79,13,235
1199,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,235
1200,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,235
1201,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,236
1202,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,236
1203,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,236
1204,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,236
1205,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,236
1206,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,237
1207,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,237
1208,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,237
1209,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,237
1210,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,237
1211,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,238
1212,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,238
1213,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,238
1214,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,238
1215,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,238
1216,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,239
1217,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,239
1218,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,239
1219,85,internal,4,founder (j),C->B,C,C,B,1.4461165,86,18,239
1220,86,internal,3,founder (j),B->B,C,B,C,1.4397735,16,17,239
1221,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,240
1222,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,240
1223,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,240
1224,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,240
1225,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,240
1226,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,241
1227,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,241
1228,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,241
1229,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,241
1230,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,241
1231,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,242
1232,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,242
1233,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,242
1234,85,internal,4,founder (j),C->C,B,C,B,1.4461165,86,18,242
1235,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,242
1236,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,242
1237,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,243
1238,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,243
1239,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,243
1240,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,243
1241,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,243
1242,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,244
1243,76,internal,4,founder (j),C->A,C,C,A,1.0402374,77,15,244
1244,77,internal,2,founder (j),A->A,B,A,B,1.0095247,78,14,244
1245,78,internal,2,founder (j),A->A,C,A,C,0.9767818,79,13,244
1246,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,244
1247,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,244
1248,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,245
1249,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,245
1250,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,245
1251,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,245
1252,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,245
1253,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,246
1254,76,internal,4,founder (j),C->B,C,C,B,1.0402374,77,15,246
1255,77,internal,3,founder (j),B->A,B,B,A,1.0095247,78,14,246
1256,78,internal,2,founder (j),A->A,C,A,C,0.9767818,79,13,246
1257,83,internal,4,founder (j),C->B,C,C,B,1.4472368,84,20,246
1258,86,internal,3,founder (j),B->B,C,B,C,1.4397735,16,17,246
1259,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,246
1260,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,247
1261,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,247
1262,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,247
1263,83,internal,4,founder (j),C->C,B,C,B,1.4472368,84,20,247
1264,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,247
1265,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,247
1266,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,248
1267,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,248
1268,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,248
1269,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,248
1270,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,248
