,node,node.type,current_rangetxt,event_type,event_txt,ana_dispersal_from,dispersal_to,event_time,abs_event_time,nmap
1106,41,internal,A,d,A->AB,A,B,0.483274175523973,0.925240752476027,720
1107,9,tip,B,d,B->AB,B,A,0.48421122047393,0.0204692927260696,721
1108,9,tip,B,d,B->AB,B,A,0.391237232669324,0.113443280530676,722
1109,9,tip,B,d,B->AB,B,A,0.434909742800457,0.0697707703995431,723
1110,9,tip,B,d,B->AB,B,A,0.213556092070106,0.291124421129894,724
1111,9,tip,B,d,B->AB,B,A,0.444736913919239,0.0599435992807609,725
1112,36,internal,B,d,B->AB,B,A,0.0281481863502146,3.30265291364979,725
1113,41,internal,A,d,A->AB,A,B,0.283764820208984,1.12475010779102,725
1114,9,tip,B,d,B->AB,B,A,0.226248617135122,0.278431896064878,726
1115,25,internal,B,d,B->BC,B,C,0.0663869779489252,1.62040511899107,726
1116,9,tip,B,d,B->AB,B,A,0.23980619452054,0.26487431867946,727
1117,23,internal,C,d,C->AC,C,A,2.04576749893357,5.24691542306643,727
1118,41,internal,A,d,A->AB,A,B,0.240926833415839,1.16758809458416,727
1119,9,tip,B,d,B->AB,B,A,0.368638229504489,0.136042283695511,728
1120,9,tip,B,d,B->AB,B,A,0.461190427438422,0.0434900857615778,729
1121,25,internal,B,d,B->BC,B,C,0.0687261619307628,1.61806593500924,729
1122,41,internal,B,d,B->AB,B,A,0.702701646535736,0.705813281464264,729
1123,9,tip,B,d,B->AB,B,A,0.414877638049119,0.0898028751508809,730
1124,9,tip,A,d,A->AB,A,B,0.488325795076309,0.0163547181236912,731
1125,23,internal,B,d,B->AB,B,A,1.94268379405511,5.34999912794489,731
1126,9,tip,B,d,B->AB,B,A,0.397969465775124,0.106711047424876,732
1127,41,internal,B,d,B->AB,B,A,0.382639158435197,1.0258757695648,732
1128,9,tip,A,d,A->AB,A,B,0.0279483841154991,0.476732129084501,733
1129,23,internal,C,d,C->AC,C,A,0.909292288712544,6.38339063328746,733
1130,24,internal,C,d,C->BC,C,B,0.247229861690923,3.08357122630908,733
1131,9,tip,B,d,B->AB,B,A,0.293737706147243,0.210942807052757,734
1132,37,internal,B,d,B->AB,B,A,0.0921383844668437,1.31637653873316,734
1133,9,tip,B,d,B->AB,B,A,0.217863613070699,0.286816900129301,735
1134,23,internal,B,d,B->AB,B,A,3.92220641802327,3.37047650397673,735
1135,9,tip,B,d,B->AB,B,A,0.252659104697828,0.252021408502172,736
1136,9,tip,B,d,B->AB,B,A,0.0966719540061867,0.408008559193813,737
1137,9,tip,B,d,B->AB,B,A,0.434337318252825,0.0703431949471746,738
1138,9,tip,B,d,B->AB,B,A,0.309304383973487,0.195376129226513,739
1139,9,tip,A,d,A->AB,A,B,0.40769811420296,0.0969823989970395,740
1140,9,tip,B,d,B->AB,B,A,0.470093312218391,0.0345872009816089,741
1141,9,tip,B,d,B->AB,B,A,0.275124456017282,0.229556057182718,742
1142,41,internal,B,d,B->AB,B,A,0.230806666821497,1.1777082611785,742
1143,9,tip,B,d,B->AB,B,A,0.0783440135704751,0.426336499629525,743
1144,23,internal,A,d,A->AB,A,B,2.63822976341502,4.65445315858498,743
1145,41,internal,A,d,A->AB,A,B,0.170997049430091,1.23751787856991,743
1146,9,tip,B,d,B->AB,B,A,0.0922525846419358,0.412427928558064,744
1147,9,tip,B,d,B->AB,B,A,0.150936473554827,0.353744039645173,745
1148,9,tip,B,d,B->AB,B,A,0.251027595198253,0.253652918001747,746
1149,41,internal,B,d,B->AB,B,A,0.123249080529441,1.28526584747056,746
1150,9,tip,B,d,B->AB,B,A,0.309484504318202,0.195196008881798,747
1151,41,internal,A,d,A->AB,A,B,0.492033291638587,0.916481636361413,747
1152,9,tip,B,d,B->AB,B,A,0.115701622755773,0.388978890444227,748
1153,9,tip,B,d,B->AB,B,A,0.241797540301451,0.262882972898549,749
1154,9,tip,B,d,B->AB,B,A,0.236632892942481,0.268047620257519,750
1155,23,internal,BC,d,BC->ABC,C,A,3.68672359649159,3.60595932550841,750
1156,36,internal,A,d,A->AB,A,B,0.0110737961413686,3.31972730385863,750
1157,9,tip,B,d,B->AB,B,A,0.212754972884845,0.291925540315155,751
1158,9,tip,B,d,B->AB,B,A,0.00196294178115129,0.502717571418849,752
1159,9,tip,B,d,B->AB,B,A,0.28604937261669,0.21863114058331,753
1160,41,internal,B,d,B->AB,B,A,0.126777454293868,1.28173747370613,753
1161,9,tip,B,d,B->AB,B,A,0.28541720885997,0.21926330434003,754
1162,25,internal,B,d,B->BC,B,C,0.0454047439457796,1.64138735299422,754
1163,36,internal,B,d,B->AB,B,A,1.11104673671579,2.21975436328421,754
1164,9,tip,B,d,B->AB,B,A,0.0596772049799604,0.44500330822004,755
1165,23,internal,A,d,A->AC,A,C,1.03834427808369,6.25433864391631,755
1166,23,internal,AC,d,AC->ABC,A,B,1.18777037236005,6.10491254963995,755
1167,9,tip,B,d,B->AB,B,A,0.215864406041553,0.288816107158447,756
1168,9,tip,B,d,B->AB,B,A,0.499366070037561,0.00531444316243912,757
1169,9,tip,B,d,B->AB,B,A,0.103961307619248,0.400719205580752,758
1170,23,internal,A,d,A->AB,A,B,3.61246266861207,3.68022025338793,758
1171,9,tip,B,d,B->AB,B,A,0.208281657733875,0.296398855466125,759
1172,24,internal,B,d,B->BC,B,C,1.58568378159457,1.74511730640543,759
1173,9,tip,B,d,B->AB,B,A,0.193932075532907,0.310748437667093,760
1174,9,tip,B,d,B->AB,B,A,0.0412075789666671,0.463472934233333,761
1175,9,tip,B,d,B->AB,B,A,0.380439308744378,0.124241204455622,762
1176,9,tip,B,d,B->AB,B,A,0.275745852571265,0.228934660628735,763
1177,9,tip,B,d,B->AB,B,A,0.329181438357272,0.175499074842728,764
1178,24,internal,B,d,B->BC,B,C,0.569908446730318,2.76089264126968,764
1179,9,tip,B,d,B->AB,B,A,0.161083094081811,0.343597419118189,765
1180,9,tip,B,d,B->AB,B,A,0.131403414931166,0.373277098268834,766
1181,37,internal,A,d,A->AB,A,B,0.127401448268048,1.28111347493195,766
1182,41,internal,A,d,A->AB,A,B,0.668400656705165,0.740114271294835,766
1183,9,tip,B,d,B->AB,B,A,0.493313160048255,0.011367353151745,767
1184,41,internal,B,d,B->AB,B,A,0.939173082508739,0.469341845491261,767
1185,9,tip,B,d,B->AB,B,A,0.129748649780279,0.374931863419721,768
1186,41,internal,B,d,B->AB,B,A,0.33372251266858,1.07479241533142,768
1187,9,tip,B,d,B->AB,B,A,0.386309029171322,0.118371484028678,769
1188,9,tip,B,d,B->AB,B,A,0.0307139186408995,0.473966594559101,770
1189,36,internal,A,d,A->AB,A,B,0.433654174623316,2.89714692537668,770
1190,41,internal,B,d,B->AB,B,A,0.320007020075425,1.08850790792458,770
1191,9,tip,B,d,B->AB,B,A,0.322358279070698,0.182322234129302,771
1192,23,internal,B,d,B->AB,B,A,0.231668268805469,7.06101465319453,771
1193,41,internal,A,d,A->AB,A,B,0.242896549676638,1.16561837832336,771
1194,9,tip,B,d,B->AB,B,A,0.0369540990148012,0.467726414185199,772
1195,37,internal,B,d,B->AB,B,A,0.0843003884190723,1.32421453478093,772
1196,9,tip,B,d,B->AB,B,A,0.395774671030819,0.108905842169181,773
1197,25,internal,B,d,B->BC,B,C,0.0730285686129773,1.61376352832702,773
1198,9,tip,B,d,B->AB,B,A,0.109808133555418,0.394872379644582,774
1199,9,tip,B,d,B->AB,B,A,0.382219895170754,0.122460618029246,775
1200,23,internal,B,d,B->AB,B,A,1.56797683534643,5.72470608665357,775
1201,9,tip,B,d,B->AB,B,A,0.271414421376981,0.233266091823018,776
1202,41,internal,B,d,B->AB,B,A,0.189071941981154,1.21944298601885,776
1203,9,tip,B,d,B->AB,B,A,0.0732856389651017,0.431394874234898,777
1204,41,internal,B,d,B->AB,B,A,0.396328894953988,1.01218603304601,777
1205,9,tip,B,d,B->AB,B,A,0.239442887752766,0.265237625447234,778
1206,9,tip,B,d,B->AB,B,A,0.169515553439063,0.335164959760937,779
1207,23,internal,A,d,A->AB,A,B,3.59555202814595,3.69713089385405,779
1208,36,internal,A,d,A->AB,A,B,0.412305207514624,2.91849589248538,779
1209,41,internal,A,d,A->AB,A,B,0.853877335604309,0.554637592395691,779
1210,9,tip,B,d,B->AB,B,A,0.153800882021074,0.350879631178926,780
1211,9,tip,B,d,B->AB,B,A,0.170206070530495,0.334474442669505,781
1212,37,internal,B,d,B->AB,B,A,0.0851277664402249,1.32338715675978,781
1213,41,internal,B,d,B->AB,B,A,0.765480508290923,0.643034419709077,781
1214,9,tip,B,d,B->AB,B,A,0.107496521250467,0.397183991949533,782
1215,9,tip,B,d,B->AB,B,A,0.497409387364653,0.00727112583534728,783
1216,41,internal,B,d,B->AB,B,A,0.338637366739628,1.06987756126037,783
1217,9,tip,B,d,B->AB,B,A,0.0686758675784967,0.436004645621503,784
1218,36,internal,B,d,B->BC,B,C,0.838455331733818,2.49234576826618,784
1219,9,tip,B,d,B->AB,B,A,0.263007428157701,0.241673085042299,785
1220,9,tip,B,d,B->AB,B,A,0.385426538851162,0.119253974348838,786
1221,9,tip,B,d,B->AB,B,A,0.174127627406833,0.330552885793167,787
1222,9,tip,B,d,B->AB,B,A,0.174268071887739,0.330412441312261,788
1223,23,internal,B,d,B->AB,B,A,0.961119199126859,6.33156372287314,788
1224,9,tip,B,d,B->AB,B,A,0.168722598386503,0.335957914813497,789
1225,9,tip,B,d,B->AB,B,A,0.0066013990635795,0.49807911413642,790
1226,41,internal,B,d,B->AB,B,A,0.429165338028212,0.979349589971788,790
1227,9,tip,B,d,B->AB,B,A,0.0798080896608374,0.424872423539163,791
1228,41,internal,A,d,A->AB,A,B,0.164339244900032,1.24417568309997,791
1229,9,tip,B,d,B->AB,B,A,0.180508617009788,0.324171896190212,792
1230,9,tip,B,d,B->AB,B,A,0.053032995582265,0.451647517617735,793
1231,9,tip,B,d,B->AB,B,A,0.196767637216757,0.307912875983243,794
1232,9,tip,B,d,B->AB,B,A,0.0287857457874479,0.475894767412552,795
1233,23,internal,A,d,A->AB,A,B,3.48368458089084,3.80899834110916,795
1234,9,tip,A,d,A->AB,A,B,0.504338836471228,0.000341676728772389,796
1235,41,internal,B,d,B->AB,B,A,0.418680488727077,0.989834439272923,796
1236,9,tip,B,d,B->AB,B,A,0.202096418916278,0.302584094283722,797
1237,23,internal,A,d,A->AB,A,B,1.96284067851397,5.32984224348603,797
1238,9,tip,B,d,B->AB,B,A,0.156930989449931,0.347749523750069,798
1239,41,internal,B,d,B->AB,B,A,0.588839633516674,0.819675294483326,798
1240,9,tip,B,d,B->AB,B,A,0.337252865949596,0.167427647250404,799
1241,23,internal,A,d,A->AB,A,B,2.84258539040329,4.45009753159671,799
1242,9,tip,B,d,B->AB,B,A,0.0117800056551358,0.492900507544864,800
1243,9,tip,B,d,B->AB,B,A,0.172663861848547,0.332016651351453,801
1244,9,tip,B,d,B->AB,B,A,0.0224643481365885,0.482216165063411,802
1245,41,internal,B,d,B->AB,B,A,0.908166377280953,0.500348550719047,802
1246,9,tip,B,d,B->AB,B,A,0.298033468152406,0.206647045047594,803
1247,9,tip,A,d,A->AB,A,B,0.274895010843584,0.229785502356416,804
1248,9,tip,B,d,B->AB,B,A,0.182369487742077,0.322311025457923,805
1249,9,tip,B,d,B->AB,B,A,0.503447734812314,0.00123277838768554,806
1250,41,internal,B,d,B->AB,B,A,0.196717602341474,1.21179732565853,806
1251,9,tip,B,d,B->AB,B,A,0.222696224718767,0.281984288481233,807
1252,9,tip,B,d,B->AB,B,A,0.0431757191660009,0.461504794033999,808
1253,9,tip,B,d,B->AB,B,A,0.385385777947934,0.119294735252066,809
1254,41,internal,B,d,B->AB,B,A,0.413153562599493,0.995361365400507,809
1255,9,tip,B,d,B->AB,B,A,0.00316745464399946,0.501513058556,810
1256,9,tip,B,d,B->AB,B,A,0.46580656923506,0.0388739439649402,811
1257,9,tip,B,d,B->AB,B,A,0.292674785301335,0.212005727898665,812
1258,37,internal,B,d,B->AB,B,A,0.146958518677616,1.26155640452238,812
1259,9,tip,B,d,B->AB,B,A,0.0992694302962548,0.405411082903745,813
1260,9,tip,B,d,B->AB,B,A,0.171504966144495,0.333175547055505,814
1261,9,tip,B,d,B->AB,B,A,0.199311874178184,0.305368639021816,815
1262,41,internal,B,d,B->AB,B,A,0.438241930415974,0.970272997584026,815
1263,9,tip,B,d,B->AB,B,A,0.00500369822343674,0.499676814976563,816
1264,9,tip,B,d,B->AB,B,A,0.264390789802191,0.240289723397809,817
1265,37,internal,A,d,A->AB,A,B,0.164240252833826,1.24427467036617,817
1266,9,tip,B,d,B->AB,B,A,0.156757127934628,0.347923385265372,818
1267,9,tip,B,d,B->AB,B,A,0.295265341899237,0.209415171300763,819
1268,41,internal,B,d,B->AB,B,A,0.583606123211275,0.824908804788725,819
1269,9,tip,B,d,B->AB,B,A,0.479850179190042,0.0248303340099584,820
1270,23,internal,A,d,A->AB,A,B,0.724008024441895,6.5686748975581,820
1271,41,internal,A,d,A->AB,A,B,0.771999529341365,0.636515398658635,820
1272,9,tip,B,d,B->AB,B,A,0.432099637502386,0.0725808756976139,821
1273,26,internal,B,d,B->BC,B,C,0.158915038938823,1.43149084396118,821
1274,9,tip,B,d,B->AB,B,A,0.410091998519144,0.094588514680856,822
1275,23,internal,A,d,A->AB,A,B,2.47089284285517,4.82179007914483,822
1276,9,tip,B,d,B->AB,B,A,0.239348546967919,0.265331966232081,823
1277,36,internal,B,d,B->AB,B,A,1.78292455310814,1.54787654689186,823
1278,9,tip,B,d,B->AB,B,A,0.223103325831138,0.281577187368862,824
1279,41,internal,A,d,A->AB,A,B,0.54271325485185,0.86580167314815,824
1280,9,tip,B,d,B->AB,B,A,0.440065626899641,0.0646148863003594,825
1281,9,tip,B,d,B->AB,B,A,0.342865142273861,0.161815370926139,826
1282,23,internal,B,d,B->AB,B,A,1.6527205316522,5.6399623903478,826
1283,9,tip,B,d,B->AB,B,A,0.26677329158641,0.23790722161359,827
1284,41,internal,A,d,A->AB,A,B,0.0801800452123241,1.32833488278768,827
1285,9,tip,B,d,B->AB,B,A,0.154859386574097,0.349821126625903,828
1286,36,internal,B,d,B->AB,B,A,1.37900973095505,1.95179136904495,828
1287,41,internal,A,d,A->AB,A,B,0.0266562735320209,1.38185865446798,828
1288,9,tip,B,d,B->AB,B,A,0.0890841895530476,0.415596323646952,829
1289,9,tip,B,d,B->AB,B,A,0.460746137112166,0.0439343760878339,830
1290,24,internal,C,d,C->BC,C,B,1.2350447430834,2.0957563449166,830
1291,9,tip,B,d,B->AB,B,A,0.426533495315493,0.0781470178845071,831
1292,9,tip,B,d,B->AB,B,A,0.254631302691627,0.250049210508373,832
1293,36,internal,B,d,B->AB,B,A,0.66347246315433,2.66732863684567,832
1294,41,internal,A,d,A->AB,A,B,0.239162545701398,1.1693523822986,832
1295,9,tip,B,d,B->AB,B,A,0.151983462123807,0.352697051076193,833
1296,37,internal,B,d,B->AB,B,A,0.184725260952586,1.22378966224741,833
1297,9,tip,B,d,B->AB,B,A,0.432157953445966,0.072522559754034,834
1298,9,tip,B,d,B->AB,B,A,0.259151701752681,0.245528811447319,835
1299,36,internal,B,d,B->AB,B,A,0.782699636288702,2.5481014637113,835
1300,9,tip,B,d,B->AB,B,A,0.15805131871809,0.34662919448191,836
1301,23,internal,B,d,B->AB,B,A,2.13151012280526,5.16117279919474,836
1302,9,tip,B,d,B->AB,B,A,0.42879761547532,0.0758828977246799,837
1303,9,tip,B,d,B->AB,B,A,0.334008932020979,0.170671581179021,838
1304,37,internal,B,d,B->AB,B,A,0.00644630724251752,1.40206861595748,838
1305,9,tip,B,d,B->AB,B,A,0.0948556133128699,0.40982489988713,839
1306,23,internal,A,d,A->AB,A,B,3.32385327328179,3.96882964871821,839
1307,9,tip,B,d,B->AB,B,A,0.496432905786791,0.00824760741320918,840
1308,41,internal,B,d,B->AB,B,A,0.036836853350814,1.37167807464919,840
1309,9,tip,B,d,B->AB,B,A,0.214237968401528,0.290442544798472,841
1310,9,tip,B,d,B->AB,B,A,0.0612008794226354,0.443479633777365,842
1311,41,internal,B,d,B->AB,B,A,0.354573759545976,1.05394116845402,842
1312,9,tip,B,d,B->AB,B,A,0.377590617271824,0.127089895928176,843
1313,41,internal,B,d,B->AB,B,A,0.221095491674683,1.18741943632532,843
1314,9,tip,B,d,B->AB,B,A,0.00444450512784004,0.50023600807216,844
1315,41,internal,B,d,B->AB,B,A,0.442140562256968,0.966374365743032,844
1316,9,tip,B,d,B->AB,B,A,0.446636941607712,0.0580435715922882,845
1317,23,internal,A,d,A->AB,A,B,2.24346881899295,5.04921410300705,845
1318,9,tip,B,d,B->AB,B,A,0.0718564447349347,0.432824068465065,846
1319,23,internal,A,d,A->AB,A,B,2.87344059259121,4.41924232940879,846
1320,9,tip,B,d,B->AB,B,A,0.0312254569265372,0.473455056273463,847
1321,9,tip,B,d,B->AB,B,A,0.0827180506626487,0.421962462537351,848
1322,9,tip,B,d,B->AB,B,A,0.00583596850675077,0.498844544693249,849
1323,9,tip,B,d,B->AB,B,A,0.376865268799808,0.127815244400192,850
1324,41,internal,B,d,B->AB,B,A,0.994857492806138,0.413657435193862,850
1325,9,tip,B,d,B->AB,B,A,0.346344795330554,0.158335717869446,851
1326,9,tip,B,d,B->AB,B,A,0.11990937762737,0.38477113557263,852
1327,23,internal,B,d,B->AB,B,A,3.01546383412924,4.27721908787076,852
1328,9,tip,B,d,B->AB,B,A,0.158758671916319,0.345921841283681,853
1329,25,internal,B,d,B->BC,B,C,0.0700092058613796,1.61678289107862,853
1330,9,tip,B,d,B->AB,B,A,0.280869429792582,0.223811083407418,854
1331,9,tip,B,d,B->AB,B,A,0.0695448066595413,0.435135706540459,855
1332,9,tip,B,d,B->AB,B,A,0.215907872015245,0.288772641184755,856
1333,23,internal,B,d,B->AB,B,A,0.640879336650412,6.65180358534959,856
1334,37,internal,A,d,A->AB,A,B,0.0748957269544822,1.33361919624552,856
1335,9,tip,B,d,B->AB,B,A,0.157791650324609,0.346888862875391,857
1336,23,internal,A,d,A->AB,A,B,3.42211400235307,3.87056891964693,857
1337,41,internal,A,d,A->AB,A,B,0.45786677052393,0.95064815747607,857
1338,9,tip,B,d,B->AB,B,A,0.270645711730731,0.234034801469269,858
1339,23,internal,B,d,B->AB,B,A,3.94843713721794,3.34424578478206,858
1340,9,tip,B,d,B->AB,B,A,0.354250278459675,0.150430234740325,859
1341,9,tip,B,d,B->AB,B,A,0.370402841382743,0.134277671817257,860
1342,41,internal,A,d,A->AB,A,B,0.198595527744667,1.20991940025533,860
1343,9,tip,B,d,B->AB,B,A,0.358594597211958,0.146085915988042,861
1344,9,tip,B,d,B->AB,B,A,0.245222734258191,0.259457778941809,862
1345,9,tip,B,d,B->AB,B,A,0.141138164193233,0.363542349006767,863
1346,9,tip,B,d,B->AB,B,A,0.431851260960583,0.0728292522394165,864
1347,9,tip,B,d,B->AB,B,A,0.33986733210428,0.16481318109572,865
1348,41,internal,B,d,B->AB,B,A,0.50182642548211,0.90668850251789,865
1349,9,tip,B,d,B->AB,B,A,0.316863964570942,0.187816548629058,866
1350,9,tip,B,d,B->AB,B,A,0.467157806440572,0.0375227067594276,867
1351,9,tip,B,d,B->AB,B,A,0.380795499267271,0.123885013932729,868
1352,37,internal,B,d,B->AB,B,A,0.0401141665990203,1.36840075660098,868
1353,9,tip,B,d,B->AB,B,A,0.215936118927929,0.28874439427207,869
1354,9,tip,B,d,B->AB,B,A,0.279379502645205,0.225301010554795,870
1355,41,internal,B,d,B->AB,B,A,0.871799770807595,0.536715157192405,870
1356,9,tip,B,d,B->AB,B,A,0.354654780380436,0.150025732819564,871
1357,9,tip,B,d,B->AB,B,A,0.193903414931166,0.310777098268834,872
1358,9,tip,A,d,A->AB,A,B,0.242235169792639,0.262445343407361,873
1359,9,tip,B,d,B->AB,B,A,0.495918020079188,0.00876249312081179,874
1360,41,internal,B,d,B->AB,B,A,0.495127884043556,0.913387043956444,874
1361,9,tip,B,d,B->AB,B,A,0.497862817035117,0.0068176961648827,875
1362,9,tip,B,d,B->AB,B,A,0.134913345494075,0.369767167705925,876
1363,9,tip,B,d,B->AB,B,A,0.121498032692084,0.383182480507916,877
1364,41,internal,B,d,B->AB,B,A,0.49326224546797,0.91525268253203,877
1365,9,tip,B,d,B->AB,B,A,0.163733815689816,0.340946697510184,878
1366,9,tip,A,d,A->AB,A,B,0.234911406655036,0.269769106544964,879
1367,41,internal,B,d,B->AB,B,A,0.124373038046593,1.28414188995341,879
1368,9,tip,B,d,B->AB,B,A,0.171166152564195,0.333514360635805,880
1369,41,internal,B,d,B->AB,B,A,0.278179930603198,1.1303349973968,880
1370,9,tip,B,d,B->AB,B,A,0.399667524014958,0.105012989185042,881
1371,23,internal,A,d,A->AB,A,B,2.34359533202534,4.94908758997466,881
1372,9,tip,B,d,B->AB,B,A,0.106379153312879,0.398301359887121,882
1373,37,internal,A,d,A->AB,A,B,0.167918042116466,1.24059688108353,882
1374,9,tip,B,d,B->AB,B,A,0.475847806512235,0.0288327066877652,883
1375,9,tip,B,d,B->AB,B,A,0.243091951424006,0.261588561775993,884
1376,9,tip,B,d,B->AB,B,A,0.0456134048638859,0.459067108336114,885
1377,9,tip,B,d,B->AB,B,A,0.148283860703001,0.356396652496999,886
1378,9,tip,B,d,B->AB,B,A,0.172590973235198,0.332089539964802,887
1379,9,tip,B,d,B->AB,B,A,0.189110290713104,0.315570222486896,888
1380,9,tip,B,d,B->AB,B,A,0.255225310970624,0.249455202229376,889
1381,41,internal,B,d,B->AB,B,A,0.0764637017188695,1.33205122628113,889
1382,9,tip,B,d,B->AB,B,A,0.0920005101534453,0.412680003046555,890
1383,9,tip,B,d,B->AB,B,A,0.428593000295409,0.0760875129045905,891
1384,36,internal,A,d,A->AB,A,B,1.57971989750819,1.75108120249181,891
1385,37,internal,A,d,A->AB,A,B,0.129585731808287,1.27892919139171,891
1386,9,tip,B,d,B->AB,B,A,0.227398740527234,0.277281772672766,892
1387,9,tip,B,d,B->AB,B,A,0.09333270691939,0.41134780628061,893
1388,9,tip,B,d,B->AB,B,A,0.264094992815879,0.240585520384121,894
1389,25,internal,B,d,B->BC,B,C,0.0465042465665383,1.64028785037346,894
1390,9,tip,B,d,B->AB,B,A,0.0905408417145644,0.414139671485436,895
1391,9,tip,B,d,B->AB,B,A,0.018080307013127,0.486600206186873,896
1392,23,internal,A,d,A->AC,A,C,3.63366250715388,3.65902041484612,896
1393,24,internal,C,d,C->BC,C,B,1.38665048219332,1.94415060580668,896
1394,9,tip,A,d,A->AB,A,B,0.464679941070292,0.040000572129708,897
1395,9,tip,B,d,B->AB,B,A,0.149943661882268,0.354736851317732,898
1396,41,internal,B,d,B->AB,B,A,0.402813492534412,1.00570143546559,898
1397,9,tip,A,d,A->AB,A,B,0.453845058434102,0.0508354547658978,899
1398,23,internal,A,d,A->AB,A,B,0.636269301266851,6.65641362073315,899
1399,41,internal,A,d,A->AB,A,B,0.137791846245392,1.27072308175461,899
1400,9,tip,B,d,B->AB,B,A,0.379313289840828,0.125367223359172,900
1401,41,internal,B,d,B->AB,B,A,0.703036635371523,0.705478292628477,900
1402,9,tip,B,d,B->AB,B,A,0.491945809476743,0.0127347037232567,901
1403,9,tip,B,d,B->AB,B,A,0.223747763202429,0.280932749997571,902
1404,41,internal,B,d,B->AB,B,A,0.219356849178135,1.18915807882186,902
1405,9,tip,B,d,B->AB,B,A,0.29391117908623,0.21076933411377,903
1406,9,tip,B,d,B->AB,B,A,0.125936016075408,0.378744497124592,904
1407,36,internal,B,d,B->AB,B,A,1.09167829280016,2.23912280719984,904
1408,9,tip,B,d,B->AB,B,A,0.437061924903818,0.0676185882961823,905
1409,24,internal,C,d,C->BC,C,B,1.35725357715865,1.97354751084135,905
1410,9,tip,B,d,B->AB,B,A,0.374068884341561,0.130611628858439,906
1411,23,internal,B,d,B->AB,B,A,2.08942546855637,5.20325745344363,906
1412,9,tip,B,d,B->AB,B,A,0.372781978024695,0.131898535175305,907
1413,23,internal,B,d,B->AB,B,A,3.32107025543815,3.97161266656185,907
1414,41,internal,A,d,A->AB,A,B,0.866103101712544,0.542411826287456,907
1415,9,tip,B,d,B->AB,B,A,0.312012035526461,0.192668477673539,908
1416,41,internal,B,d,B->AB,B,A,0.963897145365255,0.444617782634745,908
1417,9,tip,A,d,A->AB,A,B,0.147456934989939,0.357223578210061,909
1418,9,tip,B,d,B->AB,B,A,0.0862242826748614,0.418456230525139,910
1419,9,tip,B,d,B->AB,B,A,0.136820730859883,0.367859782340117,911
1420,9,tip,B,d,B->AB,B,A,0.100730776046791,0.403949737153209,912
1421,9,tip,B,d,B->AB,B,A,0.00963371878908037,0.49504679441092,913
1422,9,tip,B,d,B->AB,B,A,0.190768805832873,0.313911707367127,914
1423,24,internal,C,d,C->BC,C,B,1.32096700966428,2.00983407833572,914
1424,9,tip,B,d,B->AB,B,A,0.181675330867311,0.323005182332689,915
1425,9,tip,B,d,B->AB,B,A,0.083683868590813,0.420996644609187,916
1426,9,tip,B,d,B->AB,B,A,0.10494504262484,0.39973547057516,917
1427,9,tip,B,d,B->AB,B,A,0.439389880446732,0.0652906327532675,918
1428,9,tip,B,d,B->AB,B,A,0.378380491976558,0.126300021223442,919
1429,9,tip,B,d,B->AB,B,A,0.0421259810295591,0.462554532170441,920
1430,9,tip,B,d,B->AB,B,A,0.14748032092059,0.35720019227941,921
1431,9,tip,A,d,A->AB,A,B,0.422293933276505,0.0823865799234945,922
1432,9,tip,B,d,B->AB,B,A,0.489433252750318,0.0152472604496819,923
1433,23,internal,B,d,B->AB,B,A,1.98795029048625,5.30473263151375,923
1434,9,tip,B,d,B->AB,B,A,0.28078502056572,0.22389549263428,924
1435,37,internal,A,d,A->AB,A,B,0.0204049852434288,1.38810993795657,924
1436,41,internal,A,d,A->AB,A,B,0.167550921708315,1.24096400629168,924
1437,9,tip,B,d,B->AB,B,A,0.38912152611445,0.11555898708555,925
1438,9,tip,B,d,B->AB,B,A,0.198717509871152,0.305963003328848,926
1439,9,tip,A,d,A->AB,A,B,0.438817856770057,0.0658626564299427,927
1440,34,internal,B,d,B->AB,B,A,0.110311001885784,0.567088497114216,927
1441,9,tip,A,d,A->AB,A,B,0.31458068713169,0.19009982606831,928
1442,41,internal,B,d,B->AB,B,A,0.962181696968125,0.446333231031875,928
1443,9,tip,B,d,B->AB,B,A,0.48765806372304,0.0170224494769596,929
1444,9,tip,B,d,B->AB,B,A,0.247706450012614,0.256974063187386,930
1445,9,tip,B,d,B->AB,B,A,0.468216557223517,0.0364639559764829,931
1446,23,internal,A,d,A->AB,A,B,3.8958677425189,3.3968151794811,931
1447,37,internal,A,d,A->AB,A,B,0.188348282216216,1.22016664098378,931
1448,9,tip,B,d,B->AB,B,A,0.160237351122134,0.344443162077866,932
1449,9,tip,B,d,B->AB,B,A,0.0984633221460518,0.406217191053948,933
1450,41,internal,B,d,B->AB,B,A,0.289271513486312,1.11924341451369,933
1451,9,tip,B,d,B->AB,B,A,0.459478288128778,0.0452022250712218,934
1452,23,internal,A,d,A->AB,A,B,1.34474546095079,5.94793746104921,934
1453,37,internal,A,d,A->AB,A,B,0.12886827803064,1.27964664516936,934
1454,9,tip,B,d,B->AB,B,A,0.478302548367407,0.026377964832593,935
1455,23,internal,BC,d,BC->ABC,C,A,2.35871563637679,4.93396728562321,935
1456,9,tip,B,d,B->AB,B,A,0.410144896914047,0.0945356162859528,936
1457,9,tip,B,d,B->AB,B,A,0.101468314008149,0.403212199191851,937
1458,37,internal,B,d,B->AB,B,A,0.179552746863288,1.22896217633671,937
1459,9,tip,B,d,B->AB,B,A,0.22428603657336,0.28039447662664,938
