,node,node.type,sampled_states_AT_nodes,clado_event_type,clado_event_txt,clado_dispersal_from,clado_dispersal_to,time_bp,left_desc_nodes,right_desc_nodes,nmap
784,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,250
785,22,root,3,founder (j),B->B,A,B,A,7.2926829,23,21,251
786,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,251
787,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,251
788,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,251
789,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,252
790,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,252
791,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,252
792,37,internal,2,founder (j),A->A,B,A,B,1.2195943,38,40,253
793,41,internal,2,founder (j),A->A,B,A,B,0.37615,19,20,253
794,23,internal,3,founder (j),B->B,A,B,A,3.3308011,24,36,254
795,25,internal,4,founder (j),C->C,B,C,B,1.5904059,26,33,254
796,37,internal,2,founder (j),A->A,B,A,B,1.2195943,38,40,254
797,22,root,3,founder (j),B->B,A,B,A,7.2926829,23,21,255
798,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,255
799,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,255
800,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,255
801,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,256
802,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,256
803,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,256
804,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,257
805,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,257
806,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,257
807,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,258
808,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,258
809,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,258
810,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,259
811,34,internal,3,founder (j),B->A,B,B,A,0.5046805,9,10,259
812,37,internal,2,founder (j),A->A,B,A,B,1.2195943,38,40,259
813,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,260
814,36,internal,3,founder (j),B->A,B,B,A,1.4085149,37,41,260
815,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,260
816,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,261
817,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,261
818,25,internal,4,founder (j),C->C,B,C,B,1.5904059,26,33,262
819,36,internal,2,founder (j),A->A,B,A,B,1.4085149,37,41,262
820,37,internal,2,founder (j),A->A,B,A,B,1.2195943,38,40,262
821,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,262
822,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,263
823,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,263
824,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,263
825,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,264
826,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,264
827,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,265
828,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,265
829,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,265
830,24,internal,4,founder (j),C->C,B,C,B,1.6867921,25,13,266
831,25,internal,4,founder (j),C->C,B,C,B,1.5904059,26,33,266
832,36,internal,3,founder (j),B->A,B,B,A,1.4085149,37,41,266
833,37,internal,2,founder (j),A->A,B,A,B,1.2195943,38,40,266
834,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,266
835,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,267
836,36,internal,3,founder (j),B->A,B,B,A,1.4085149,37,41,267
837,37,internal,2,founder (j),A->A,B,A,B,1.2195943,38,40,267
838,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,267
839,25,internal,4,founder (j),C->C,B,C,B,1.5904059,26,33,268
840,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,268
841,41,internal,2,founder (j),A->A,B,A,B,0.37615,19,20,268
842,23,internal,3,founder (j),B->B,A,B,A,3.3308011,24,36,269
843,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,269
844,37,internal,2,founder (j),A->A,B,A,B,1.2195943,38,40,269
845,41,internal,2,founder (j),A->A,B,A,B,0.37615,19,20,269
846,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,270
847,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,270
848,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,270
849,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,271
850,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,271
851,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,271
852,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,272
853,34,internal,3,founder (j),B->A,B,B,A,0.5046805,9,10,272
854,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,272
855,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,272
856,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,273
857,37,internal,2,founder (j),A->A,B,A,B,1.2195943,38,40,273
858,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,274
859,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,274
860,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,274
861,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,275
862,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,275
863,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,275
864,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,276
865,37,internal,2,founder (j),A->A,B,A,B,1.2195943,38,40,276
866,41,internal,2,founder (j),A->A,B,A,B,0.37615,19,20,276
867,25,internal,4,founder (j),C->C,B,C,B,1.5904059,26,33,277
868,37,internal,2,founder (j),A->A,B,A,B,1.2195943,38,40,277
869,25,internal,4,founder (j),C->C,B,C,B,1.5904059,26,33,278
870,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,278
871,23,internal,3,founder (j),B->B,A,B,A,3.3308011,24,36,279
872,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,279
873,37,internal,2,founder (j),A->A,B,A,B,1.2195943,38,40,279
874,41,internal,2,founder (j),A->A,B,A,B,0.37615,19,20,279
875,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,280
876,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,280
877,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,280
878,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,281
879,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,281
880,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,282
881,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,282
882,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,283
883,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,283
884,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,283
885,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,284
886,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,284
887,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,284
888,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,285
889,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,285
890,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,285
891,22,root,3,founder (j),B->B,A,B,A,7.2926829,23,21,286
892,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,286
893,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,286
894,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,286
895,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,287
896,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,287
897,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,287
898,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,288
899,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,288
900,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,288
901,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,289
902,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,289
903,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,289
904,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,290
905,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,290
906,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,290
907,22,root,7,founder (j),BC->BC,A,B,A,7.2926829,23,21,291
908,25,internal,4,founder (j),C->C,B,C,B,1.5904059,26,33,291
909,37,internal,2,founder (j),A->A,B,A,B,1.2195943,38,40,291
910,41,internal,2,founder (j),A->A,B,A,B,0.37615,19,20,291
911,25,internal,4,founder (j),C->C,B,C,B,1.5904059,26,33,292
912,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,292
913,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,292
914,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,293
915,37,internal,2,founder (j),A->A,B,A,B,1.2195943,38,40,293
916,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,294
917,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,294
918,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,295
919,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,295
920,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,295
921,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,296
922,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,296
923,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,296
924,24,internal,3,founder (j),B->C,B,B,C,1.6867921,25,13,297
925,25,internal,4,founder (j),C->C,B,C,B,1.5904059,26,33,297
926,36,internal,2,founder (j),A->B,A,A,B,1.4085149,37,41,297
927,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,297
928,41,internal,2,founder (j),A->A,B,A,B,0.37615,19,20,297
929,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,298
930,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,298
931,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,298
932,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,299
933,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,299
934,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,299
935,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,300
936,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,300
937,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,300
938,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,301
939,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,301
940,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,302
941,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,302
942,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,302
943,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,303
944,37,internal,2,founder (j),A->A,B,A,B,1.2195943,38,40,303
945,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,304
946,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,304
947,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,304
948,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,305
949,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,305
950,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,305
951,23,internal,2,founder (j),A->B,A,A,B,3.3308011,24,36,306
952,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,306
953,37,internal,2,founder (j),A->A,B,A,B,1.2195943,38,40,306
954,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,307
955,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,307
956,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,307
957,25,internal,4,founder (j),C->C,B,C,B,1.5904059,26,33,308
958,37,internal,2,founder (j),A->A,B,A,B,1.2195943,38,40,308
959,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,309
960,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,309
961,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,309
962,24,internal,3,founder (j),B->C,B,B,C,1.6867921,25,13,310
963,25,internal,4,founder (j),C->C,B,C,B,1.5904059,26,33,310
964,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,310
965,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,310
966,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,311
967,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,311
968,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,311
969,25,internal,4,founder (j),C->C,B,C,B,1.5904059,26,33,312
970,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,312
971,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,313
972,34,internal,3,founder (j),B->A,B,B,A,0.5046805,9,10,313
973,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,313
974,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,313
975,22,root,2,founder (j),A->B,A,A,B,7.2926829,23,21,314
976,24,internal,3,founder (j),B->C,B,B,C,1.6867921,25,13,314
977,25,internal,4,founder (j),C->C,B,C,B,1.5904059,26,33,314
978,36,internal,3,founder (j),B->B,A,B,A,1.4085149,37,41,314
979,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,314
980,41,internal,2,founder (j),A->A,B,A,B,0.37615,19,20,314
981,22,root,2,founder (j),A->B,A,A,B,7.2926829,23,21,315
982,25,internal,4,founder (j),C->C,B,C,B,1.5904059,26,33,315
983,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,315
984,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,315
985,22,root,3,founder (j),B->B,A,B,A,7.2926829,23,21,316
986,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,316
987,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,316
988,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,316
989,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,317
990,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,317
991,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,317
992,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,318
993,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,318
994,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,319
995,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,319
996,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,319
997,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,320
998,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,320
999,22,root,2,founder (j),A->B,A,A,B,7.2926829,23,21,321
1000,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,321
1001,34,internal,3,founder (j),B->A,B,B,A,0.5046805,9,10,321
1002,36,internal,3,founder (j),B->B,A,B,A,1.4085149,37,41,321
1003,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,321
1004,41,internal,2,founder (j),A->A,B,A,B,0.37615,19,20,321
1005,25,internal,4,founder (j),C->C,B,C,B,1.5904059,26,33,322
1006,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,322
1007,22,root,2,founder (j),A->B,A,A,B,7.2926829,23,21,323
1008,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,323
1009,37,internal,2,founder (j),A->A,B,A,B,1.2195943,38,40,323
1010,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,323
1011,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,324
1012,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,324
1013,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,325
1014,37,internal,2,founder (j),A->A,B,A,B,1.2195943,38,40,325
1015,41,internal,2,founder (j),A->A,B,A,B,0.37615,19,20,325
1016,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,326
1017,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,326
1018,22,root,3,founder (j),B->B,A,B,A,7.2926829,23,21,327
1019,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,327
1020,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,327
1021,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,328
1022,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,328
1023,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,328
1024,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,329
1025,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,329
1026,41,internal,2,founder (j),A->A,B,A,B,0.37615,19,20,329
1027,23,internal,2,founder (j),A->B,A,A,B,3.3308011,24,36,330
1028,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,330
1029,37,internal,2,founder (j),A->A,B,A,B,1.2195943,38,40,330
1030,41,internal,2,founder (j),A->A,B,A,B,0.37615,19,20,330
1031,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,331
1032,34,internal,3,founder (j),B->A,B,B,A,0.5046805,9,10,331
1033,36,internal,3,founder (j),B->B,A,B,A,1.4085149,37,41,331
1034,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,331
1035,23,internal,2,founder (j),A->B,A,A,B,3.3308011,24,36,332
1036,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,332
1037,37,internal,2,founder (j),A->A,B,A,B,1.2195943,38,40,332
1038,41,internal,2,founder (j),A->A,B,A,B,0.37615,19,20,332
1039,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,333
1040,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,333
1041,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,333
1042,22,root,3,founder (j),B->B,A,B,A,7.2926829,23,21,334
1043,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,334
1044,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,334
1045,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,334
1046,23,internal,2,founder (j),A->B,A,A,B,3.3308011,24,36,335
1047,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,335
1048,37,internal,2,founder (j),A->A,B,A,B,1.2195943,38,40,335
1049,41,internal,2,founder (j),A->A,B,A,B,0.37615,19,20,335
1050,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,336
1051,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,336
1052,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,336
1053,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,337
1054,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,337
1055,22,root,3,founder (j),B->B,A,B,A,7.2926829,23,21,338
1056,24,internal,3,founder (j),B->C,B,B,C,1.6867921,25,13,338
1057,25,internal,4,founder (j),C->C,B,C,B,1.5904059,26,33,338
1058,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,338
1059,22,root,2,founder (j),A->B,A,A,B,7.2926829,23,21,339
1060,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,339
1061,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,339
1062,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,340
1063,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,340
1064,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,340
1065,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,341
1066,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,341
1067,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,341
1068,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,342
1069,36,internal,3,founder (j),B->A,B,B,A,1.4085149,37,41,342
1070,37,internal,2,founder (j),A->A,B,A,B,1.2195943,38,40,342
1071,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,343
1072,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,343
1073,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,343
1074,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,344
1075,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,344
1076,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,344
1077,23,internal,3,founder (j),B->B,A,B,A,3.3308011,24,36,345
1078,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,345
1079,37,internal,2,founder (j),A->A,B,A,B,1.2195943,38,40,345
1080,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,345
1081,25,internal,4,founder (j),C->C,B,C,B,1.5904059,26,33,346
1082,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,346
1083,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,346
1084,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,347
1085,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,347
1086,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,348
1087,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,348
1088,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,349
1089,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,349
1090,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,350
1091,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,350
1092,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,350
1093,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,351
1094,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,351
1095,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,351
1096,22,root,3,founder (j),B->B,A,B,A,7.2926829,23,21,352
1097,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,352
1098,36,internal,3,founder (j),B->A,B,B,A,1.4085149,37,41,352
1099,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,352
1100,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,353
1101,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,353
1102,22,root,2,founder (j),A->B,A,A,B,7.2926829,23,21,354
1103,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,354
1104,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,354
1105,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,354
1106,23,internal,3,founder (j),B->B,A,B,A,3.3308011,24,36,355
1107,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,355
1108,37,internal,2,founder (j),A->A,B,A,B,1.2195943,38,40,355
1109,22,root,3,founder (j),B->B,A,B,A,7.2926829,23,21,356
1110,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,356
1111,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,356
1112,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,356
1113,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,357
1114,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,357
1115,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,357
1116,24,internal,3,founder (j),B->C,B,B,C,1.6867921,25,13,358
1117,25,internal,4,founder (j),C->C,B,C,B,1.5904059,26,33,358
1118,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,358
1119,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,358
1120,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,359
1121,37,internal,2,founder (j),A->A,B,A,B,1.2195943,38,40,359
1122,41,internal,2,founder (j),A->A,B,A,B,0.37615,19,20,359
1123,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,360
1124,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,360
1125,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,360
1126,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,361
1127,37,internal,2,founder (j),A->A,B,A,B,1.2195943,38,40,361
1128,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,361
1129,23,internal,3,founder (j),B->B,A,B,A,3.3308011,24,36,362
1130,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,362
1131,37,internal,2,founder (j),A->A,B,A,B,1.2195943,38,40,362
1132,41,internal,2,founder (j),A->A,B,A,B,0.37615,19,20,362
1133,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,363
1134,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,363
1135,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,364
1136,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,364
1137,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,364
1138,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,365
1139,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,365
1140,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,365
1141,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,366
1142,37,internal,2,founder (j),A->A,B,A,B,1.2195943,38,40,366
1143,41,internal,2,founder (j),A->A,B,A,B,0.37615,19,20,366
1144,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,367
1145,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,367
1146,23,internal,7,founder (j),BC->BC,A,C,A,3.3308011,24,36,368
1147,25,internal,4,founder (j),C->C,B,C,B,1.5904059,26,33,368
1148,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,368
1149,23,internal,2,founder (j),A->B,A,A,B,3.3308011,24,36,369
1150,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,369
1151,37,internal,2,founder (j),A->A,B,A,B,1.2195943,38,40,369
1152,41,internal,2,founder (j),A->A,B,A,B,0.37615,19,20,369
1153,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,370
1154,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,370
1155,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,370
1156,23,internal,3,founder (j),B->B,A,B,A,3.3308011,24,36,371
1157,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,371
1158,37,internal,2,founder (j),A->A,B,A,B,1.2195943,38,40,371
1159,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,372
1160,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,372
1161,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,372
1162,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,373
1163,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,373
1164,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,373
1165,25,internal,3,founder (j),B->C,B,B,C,1.5904059,26,33,374
1166,37,internal,3,founder (j),B->A,B,B,A,1.2195943,38,40,374
1167,41,internal,3,founder (j),B->A,B,B,A,0.37615,19,20,374
