,node,node.type,sampled_states_AT_nodes,clado_event_type,clado_event_txt,clado_dispersal_from,clado_dispersal_to,time_bp,left_desc_nodes,right_desc_nodes,nmap
1890,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,280
1891,40,internal,2,founder (j),A->A,C,A,C,3.2862197,41,21,280
1892,24,internal,4,founder (j),C->A,C,C,A,5.1293042,25,32,281
1893,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,281
1894,32,internal,4,founder (j),C->A,C,C,A,1.8728553,33,36,281
1895,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,281
1896,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,281
1897,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,281
1898,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,281
1899,23,internal,3,founder (j),B->A,B,B,A,6.9527128,24,37,282
1900,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,282
1901,32,internal,2,founder (j),A->A,B,A,B,1.8728553,33,36,282
1902,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,282
1903,36,internal,3,founder (j),B->C,B,B,C,1.7517825,13,14,282
1904,37,internal,3,founder (j),B->C,B,B,C,5.358032,38,18,282
1905,22,root,4,founder (j),C->C,A,C,A,8.268425,23,40,283
1906,23,internal,4,founder (j),C->C,B,C,B,6.9527128,24,37,283
1907,24,internal,4,founder (j),C->A,C,C,A,5.1293042,25,32,283
1908,27,internal,2,founder (j),A->C,A,A,C,3.0362588,28,3,283
1909,28,internal,4,founder (j),C->C,A,C,A,3.0306531,1,2,283
1910,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,283
1911,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,283
1912,37,internal,3,founder (j),B->C,B,B,C,5.358032,38,18,283
1913,40,internal,2,founder (j),A->A,C,A,C,3.2862197,41,21,283
1914,24,internal,4,founder (j),C->A,C,C,A,5.1293042,25,32,284
1915,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,284
1916,32,internal,4,founder (j),C->A,C,C,A,1.8728553,33,36,284
1917,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,284
1918,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,284
1919,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,284
1920,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,284
1921,23,internal,2,founder (j),A->A,B,A,B,6.9527128,24,37,285
1922,24,internal,2,founder (j),A->A,C,A,C,5.1293042,25,32,285
1923,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,285
1924,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,285
1925,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,285
1926,37,internal,3,founder (j),B->C,B,B,C,5.358032,38,18,285
1927,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,285
1928,23,internal,3,founder (j),B->A,B,B,A,6.9527128,24,37,286
1929,24,internal,2,founder (j),A->A,C,A,C,5.1293042,25,32,286
1930,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,286
1931,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,286
1932,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,286
1933,37,internal,3,founder (j),B->C,B,B,C,5.358032,38,18,286
1934,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,286
1935,23,internal,2,founder (j),A->A,C,A,C,6.9527128,24,37,287
1936,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,287
1937,32,internal,2,founder (j),A->A,C,A,C,1.8728553,33,36,287
1938,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,287
1939,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,287
1940,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,287
1941,40,internal,2,founder (j),A->A,C,A,C,3.2862197,41,21,287
1942,23,internal,4,founder (j),C->A,C,C,A,6.9527128,24,37,288
1943,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,288
1944,32,internal,2,founder (j),A->A,C,A,C,1.8728553,33,36,288
1945,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,288
1946,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,288
1947,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,288
1948,24,internal,4,founder (j),C->A,C,C,A,5.1293042,25,32,289
1949,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,289
1950,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,289
1951,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,289
1952,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,289
1953,22,root,4,founder (j),C->B,C,C,B,8.268425,23,40,290
1954,23,internal,3,founder (j),B->A,B,B,A,6.9527128,24,37,290
1955,24,internal,2,founder (j),A->A,C,A,C,5.1293042,25,32,290
1956,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,290
1957,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,290
1958,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,290
1959,37,internal,3,founder (j),B->C,B,B,C,5.358032,38,18,290
1960,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,290
1961,22,root,3,founder (j),B->B,A,B,A,8.268425,23,40,291
1962,23,internal,3,founder (j),B->A,B,B,A,6.9527128,24,37,291
1963,24,internal,2,founder (j),A->A,C,A,C,5.1293042,25,32,291
1964,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,291
1965,32,internal,4,founder (j),C->C,B,C,B,1.8728553,33,36,291
1966,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,291
1967,36,internal,3,founder (j),B->C,B,B,C,1.7517825,13,14,291
1968,37,internal,3,founder (j),B->C,B,B,C,5.358032,38,18,291
1969,40,internal,2,founder (j),A->A,C,A,C,3.2862197,41,21,291
1970,22,root,4,founder (j),C->A,C,C,A,8.268425,23,40,292
1971,23,internal,2,founder (j),A->A,C,A,C,6.9527128,24,37,292
1972,24,internal,2,founder (j),A->A,C,A,C,5.1293042,25,32,292
1973,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,292
1974,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,292
1975,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,292
1976,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,292
1977,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,292
1978,23,internal,3,founder (j),B->A,B,B,A,6.9527128,24,37,293
1979,24,internal,2,founder (j),A->A,C,A,C,5.1293042,25,32,293
1980,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,293
1981,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,293
1982,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,293
1983,37,internal,3,founder (j),B->C,B,B,C,5.358032,38,18,293
1984,24,internal,4,founder (j),C->A,C,C,A,5.1293042,25,32,294
1985,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,294
1986,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,294
1987,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,294
1988,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,294
1989,40,internal,2,founder (j),A->A,C,A,C,3.2862197,41,21,294
1990,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,295
1991,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,295
1992,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,295
1993,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,295
1994,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,296
1995,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,296
1996,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,296
1997,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,296
1998,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,296
1999,24,internal,4,founder (j),C->A,C,C,A,5.1293042,25,32,297
2000,27,internal,2,founder (j),A->C,A,A,C,3.0362588,28,3,297
2001,28,internal,4,founder (j),C->C,A,C,A,3.0306531,1,2,297
2002,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,297
2003,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,297
2004,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,297
2005,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,297
2006,23,internal,2,founder (j),A->A,B,A,B,6.9527128,24,37,298
2007,24,internal,2,founder (j),A->A,C,A,C,5.1293042,25,32,298
2008,27,internal,2,founder (j),A->C,A,A,C,3.0362588,28,3,298
2009,28,internal,4,founder (j),C->C,A,C,A,3.0306531,1,2,298
2010,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,298
2011,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,298
2012,37,internal,3,founder (j),B->C,B,B,C,5.358032,38,18,298
2013,40,internal,2,founder (j),A->A,C,A,C,3.2862197,41,21,298
2014,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,299
2015,32,internal,2,founder (j),A->A,B,A,B,1.8728553,33,36,299
2016,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,299
2017,36,internal,3,founder (j),B->C,B,B,C,1.7517825,13,14,299
2018,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,299
2019,40,internal,2,founder (j),A->A,C,A,C,3.2862197,41,21,299
2020,27,internal,2,founder (j),A->C,A,A,C,3.0362588,28,3,300
2021,28,internal,4,founder (j),C->C,A,C,A,3.0306531,1,2,300
2022,32,internal,2,founder (j),A->A,C,A,C,1.8728553,33,36,300
2023,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,300
2024,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,300
2025,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,300
2026,40,internal,2,founder (j),A->A,C,A,C,3.2862197,41,21,300
2027,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,301
2028,32,internal,2,founder (j),A->A,B,A,B,1.8728553,33,36,301
2029,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,301
2030,36,internal,3,founder (j),B->C,B,B,C,1.7517825,13,14,301
2031,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,301
2032,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,301
2033,23,internal,2,founder (j),A->A,B,A,B,6.9527128,24,37,302
2034,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,302
2035,32,internal,2,founder (j),A->A,B,A,B,1.8728553,33,36,302
2036,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,302
2037,36,internal,3,founder (j),B->C,B,B,C,1.7517825,13,14,302
2038,37,internal,3,founder (j),B->C,B,B,C,5.358032,38,18,302
2039,40,internal,2,founder (j),A->A,C,A,C,3.2862197,41,21,302
2040,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,303
2041,32,internal,2,founder (j),A->A,C,A,C,1.8728553,33,36,303
2042,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,303
2043,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,303
2044,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,303
2045,22,root,4,founder (j),C->A,C,C,A,8.268425,23,40,304
2046,23,internal,2,founder (j),A->A,C,A,C,6.9527128,24,37,304
2047,24,internal,2,founder (j),A->A,C,A,C,5.1293042,25,32,304
2048,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,304
2049,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,304
2050,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,304
2051,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,304
2052,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,304
2053,24,internal,4,founder (j),C->A,C,C,A,5.1293042,25,32,305
2054,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,305
2055,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,305
2056,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,305
2057,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,305
2058,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,305
2059,23,internal,2,founder (j),A->A,C,A,C,6.9527128,24,37,306
2060,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,306
2061,32,internal,2,founder (j),A->A,B,A,B,1.8728553,33,36,306
2062,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,306
2063,36,internal,3,founder (j),B->C,B,B,C,1.7517825,13,14,306
2064,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,306
2065,40,internal,2,founder (j),A->A,C,A,C,3.2862197,41,21,306
2066,24,internal,2,founder (j),A->A,C,A,C,5.1293042,25,32,307
2067,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,307
2068,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,307
2069,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,307
2070,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,307
2071,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,307
2072,22,root,3,founder (j),B->B,A,B,A,8.268425,23,40,308
2073,24,internal,3,founder (j),B->A,B,B,A,5.1293042,25,32,308
2074,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,308
2075,32,internal,3,founder (j),B->A,B,B,A,1.8728553,33,36,308
2076,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,308
2077,36,internal,3,founder (j),B->C,B,B,C,1.7517825,13,14,308
2078,37,internal,3,founder (j),B->C,B,B,C,5.358032,38,18,308
2079,40,internal,2,founder (j),A->A,C,A,C,3.2862197,41,21,308
2080,26,internal,2,founder (j),A->C,A,A,C,3.17588,27,29,309
2081,27,internal,4,founder (j),C->C,A,C,A,3.0362588,28,3,309
2082,28,internal,4,founder (j),C->C,A,C,A,3.0306531,1,2,309
2083,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,309
2084,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,309
2085,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,309
2086,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,309
2087,23,internal,4,founder (j),C->C,B,C,B,6.9527128,24,37,310
2088,24,internal,4,founder (j),C->A,C,C,A,5.1293042,25,32,310
2089,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,310
2090,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,310
2091,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,310
2092,37,internal,3,founder (j),B->C,B,B,C,5.358032,38,18,310
2093,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,310
2094,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,311
2095,32,internal,2,founder (j),A->A,B,A,B,1.8728553,33,36,311
2096,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,311
2097,36,internal,3,founder (j),B->C,B,B,C,1.7517825,13,14,311
2098,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,311
2099,40,internal,2,founder (j),A->A,C,A,C,3.2862197,41,21,311
2100,23,internal,4,founder (j),C->A,C,C,A,6.9527128,24,37,312
2101,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,312
2102,32,internal,2,founder (j),A->A,B,A,B,1.8728553,33,36,312
2103,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,312
2104,36,internal,3,founder (j),B->C,B,B,C,1.7517825,13,14,312
2105,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,312
2106,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,312
2107,23,internal,2,founder (j),A->A,C,A,C,6.9527128,24,37,313
2108,24,internal,2,founder (j),A->A,C,A,C,5.1293042,25,32,313
2109,27,internal,2,founder (j),A->C,A,A,C,3.0362588,28,3,313
2110,28,internal,4,founder (j),C->C,A,C,A,3.0306531,1,2,313
2111,32,internal,4,founder (j),C->A,C,C,A,1.8728553,33,36,313
2112,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,313
2113,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,313
2114,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,313
2115,40,internal,2,founder (j),A->A,C,A,C,3.2862197,41,21,313
2116,22,root,2,founder (j),A->C,A,A,C,8.268425,23,40,314
2117,24,internal,4,founder (j),C->A,C,C,A,5.1293042,25,32,314
2118,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,314
2119,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,314
2120,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,314
2121,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,314
2122,40,internal,2,founder (j),A->A,C,A,C,3.2862197,41,21,314
2123,24,internal,2,founder (j),A->A,C,A,C,5.1293042,25,32,315
2124,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,315
2125,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,315
2126,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,315
2127,37,internal,3,founder (j),B->C,B,B,C,5.358032,38,18,315
2128,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,315
2129,23,internal,3,founder (j),B->A,B,B,A,6.9527128,24,37,316
2130,24,internal,2,founder (j),A->A,C,A,C,5.1293042,25,32,316
2131,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,316
2132,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,316
2133,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,316
2134,37,internal,3,founder (j),B->C,B,B,C,5.358032,38,18,316
2135,40,internal,2,founder (j),A->A,C,A,C,3.2862197,41,21,316
2136,24,internal,4,founder (j),C->A,C,C,A,5.1293042,25,32,317
2137,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,317
2138,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,317
2139,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,317
2140,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,317
2141,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,317
2142,23,internal,4,founder (j),C->A,C,C,A,6.9527128,24,37,318
2143,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,318
2144,32,internal,2,founder (j),A->A,B,A,B,1.8728553,33,36,318
2145,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,318
2146,36,internal,3,founder (j),B->C,B,B,C,1.7517825,13,14,318
2147,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,318
2148,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,318
2149,23,internal,2,founder (j),A->A,B,A,B,6.9527128,24,37,319
2150,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,319
2151,32,internal,2,founder (j),A->A,C,A,C,1.8728553,33,36,319
2152,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,319
2153,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,319
2154,37,internal,3,founder (j),B->C,B,B,C,5.358032,38,18,319
2155,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,319
2156,22,root,2,founder (j),A->A,C,A,C,8.268425,23,40,320
2157,23,internal,2,founder (j),A->A,B,A,B,6.9527128,24,37,320
2158,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,320
2159,32,internal,2,founder (j),A->A,C,A,C,1.8728553,33,36,320
2160,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,320
2161,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,320
2162,37,internal,3,founder (j),B->C,B,B,C,5.358032,38,18,320
2163,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,320
2164,24,internal,4,founder (j),C->A,C,C,A,5.1293042,25,32,321
2165,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,321
2166,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,321
2167,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,321
2168,37,internal,3,founder (j),B->C,B,B,C,5.358032,38,18,321
2169,40,internal,2,founder (j),A->A,C,A,C,3.2862197,41,21,321
2170,23,internal,2,founder (j),A->A,C,A,C,6.9527128,24,37,322
2171,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,322
2172,32,internal,2,founder (j),A->A,B,A,B,1.8728553,33,36,322
2173,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,322
2174,36,internal,3,founder (j),B->C,B,B,C,1.7517825,13,14,322
2175,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,322
2176,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,322
2177,22,root,2,founder (j),A->C,A,A,C,8.268425,23,40,323
2178,24,internal,4,founder (j),C->A,C,C,A,5.1293042,25,32,323
2179,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,323
2180,32,internal,4,founder (j),C->A,C,C,A,1.8728553,33,36,323
2181,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,323
2182,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,323
2183,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,323
2184,40,internal,2,founder (j),A->A,C,A,C,3.2862197,41,21,323
2185,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,324
2186,32,internal,2,founder (j),A->A,C,A,C,1.8728553,33,36,324
2187,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,324
2188,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,324
2189,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,324
2190,40,internal,2,founder (j),A->A,C,A,C,3.2862197,41,21,324
2191,24,internal,4,founder (j),C->A,C,C,A,5.1293042,25,32,325
2192,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,325
2193,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,325
2194,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,325
2195,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,325
2196,23,internal,4,founder (j),C->A,C,C,A,6.9527128,24,37,326
2197,24,internal,2,founder (j),A->A,C,A,C,5.1293042,25,32,326
2198,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,326
2199,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,326
2200,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,326
2201,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,326
2202,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,327
2203,32,internal,2,founder (j),A->A,B,A,B,1.8728553,33,36,327
2204,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,327
2205,36,internal,3,founder (j),B->C,B,B,C,1.7517825,13,14,327
2206,37,internal,3,founder (j),B->C,B,B,C,5.358032,38,18,327
2207,40,internal,2,founder (j),A->A,C,A,C,3.2862197,41,21,327
2208,24,internal,4,founder (j),C->A,C,C,A,5.1293042,25,32,328
2209,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,328
2210,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,328
2211,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,328
2212,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,328
2213,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,328
2214,23,internal,2,founder (j),A->A,C,A,C,6.9527128,24,37,329
2215,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,329
2216,32,internal,2,founder (j),A->A,C,A,C,1.8728553,33,36,329
2217,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,329
2218,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,329
2219,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,329
2220,23,internal,2,founder (j),A->A,B,A,B,6.9527128,24,37,330
2221,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,330
2222,32,internal,2,founder (j),A->A,B,A,B,1.8728553,33,36,330
2223,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,330
2224,36,internal,3,founder (j),B->C,B,B,C,1.7517825,13,14,330
2225,37,internal,3,founder (j),B->C,B,B,C,5.358032,38,18,330
2226,40,internal,2,founder (j),A->A,C,A,C,3.2862197,41,21,330
2227,24,internal,4,founder (j),C->A,C,C,A,5.1293042,25,32,331
2228,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,331
2229,32,internal,4,founder (j),C->C,B,C,B,1.8728553,33,36,331
2230,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,331
2231,36,internal,3,founder (j),B->C,B,B,C,1.7517825,13,14,331
2232,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,331
2233,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,331
2234,24,internal,3,founder (j),B->A,B,B,A,5.1293042,25,32,332
2235,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,332
2236,32,internal,3,founder (j),B->A,B,B,A,1.8728553,33,36,332
2237,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,332
2238,36,internal,3,founder (j),B->C,B,B,C,1.7517825,13,14,332
2239,37,internal,3,founder (j),B->C,B,B,C,5.358032,38,18,332
2240,23,internal,6,founder (j),AC->AC,B,A,B,6.9527128,24,37,333
2241,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,333
2242,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,333
2243,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,333
2244,37,internal,3,founder (j),B->C,B,B,C,5.358032,38,18,333
2245,40,internal,2,founder (j),A->A,C,A,C,3.2862197,41,21,333
2246,23,internal,3,founder (j),B->C,B,B,C,6.9527128,24,37,334
2247,24,internal,4,founder (j),C->A,C,C,A,5.1293042,25,32,334
2248,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,334
2249,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,334
2250,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,334
2251,37,internal,3,founder (j),B->C,B,B,C,5.358032,38,18,334
2252,40,internal,2,founder (j),A->A,C,A,C,3.2862197,41,21,334
2253,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,335
2254,32,internal,2,founder (j),A->A,B,A,B,1.8728553,33,36,335
2255,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,335
2256,36,internal,3,founder (j),B->C,B,B,C,1.7517825,13,14,335
2257,40,internal,2,founder (j),A->A,C,A,C,3.2862197,41,21,335
2258,23,internal,2,founder (j),A->A,B,A,B,6.9527128,24,37,336
2259,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,336
2260,32,internal,2,founder (j),A->A,B,A,B,1.8728553,33,36,336
2261,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,336
2262,36,internal,3,founder (j),B->C,B,B,C,1.7517825,13,14,336
2263,37,internal,3,founder (j),B->C,B,B,C,5.358032,38,18,336
2264,40,internal,2,founder (j),A->A,C,A,C,3.2862197,41,21,336
2265,22,root,2,founder (j),A->C,A,A,C,8.268425,23,40,337
2266,24,internal,4,founder (j),C->A,C,C,A,5.1293042,25,32,337
2267,27,internal,2,founder (j),A->C,A,A,C,3.0362588,28,3,337
