,node,node.type,sampled_states_AT_nodes,clado_event_type,clado_event_txt,clado_dispersal_from,clado_dispersal_to,time_bp,left_desc_nodes,right_desc_nodes,nmap
1008,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,254
1009,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,254
1010,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,255
1011,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,255
1012,45,internal,3,founder (j),B->C,B,B,C,13.5103594,46,48,255
1013,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,256
1014,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,256
1015,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,256
1016,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,256
1017,27,internal,4,founder (j),C->C,B,C,B,14.6110133,28,45,257
1018,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,257
1019,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,257
1020,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,257
1021,45,internal,3,founder (j),B->C,B,B,C,13.5103594,46,48,257
1022,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,258
1023,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,258
1024,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,258
1025,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,258
1026,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,259
1027,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,259
1028,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,259
1029,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,260
1030,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,260
1031,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,260
1032,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,260
1033,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,261
1034,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,261
1035,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,261
1036,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,261
1037,28,internal,2,founder (j),A->A,C,A,C,9.8902159,29,18,262
1038,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,262
1039,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,262
1040,45,internal,3,founder (j),B->C,B,B,C,13.5103594,46,48,262
1041,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,263
1042,30,internal,2,founder (j),A->A,B,A,B,8.029489,31,37,263
1043,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,263
1044,37,internal,3,founder (j),B->A,B,B,A,5.75728,38,12,263
1045,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,263
1046,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,264
1047,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,264
1048,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,264
1049,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,264
1050,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,265
1051,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,265
1052,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,265
1053,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,265
1054,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,266
1055,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,266
1056,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,266
1057,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,266
1058,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,267
1059,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,267
1060,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,267
1061,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,267
1062,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,268
1063,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,268
1064,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,268
1065,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,268
1066,27,internal,7,founder (j),BC->A,BC,B,A,14.6110133,28,45,269
1067,28,internal,2,founder (j),A->A,C,A,C,9.8902159,29,18,269
1068,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,269
1069,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,269
1070,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,270
1071,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,270
1072,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,270
1073,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,270
1074,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,271
1075,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,271
1076,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,271
1077,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,271
1078,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,272
1079,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,272
1080,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,272
1081,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,272
1082,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,273
1083,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,273
1084,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,273
1085,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,273
1086,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,274
1087,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,274
1088,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,274
1089,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,274
1090,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,275
1091,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,275
1092,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,275
1093,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,275
1094,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,276
1095,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,276
1096,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,276
1097,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,277
1098,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,277
1099,45,internal,3,founder (j),B->C,B,B,C,13.5103594,46,48,277
1100,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,278
1101,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,278
1102,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,278
1103,28,internal,2,founder (j),A->A,C,A,C,9.8902159,29,18,279
1104,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,279
1105,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,279
1106,45,internal,3,founder (j),B->C,B,B,C,13.5103594,46,48,279
1107,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,280
1108,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,280
1109,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,280
1110,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,280
1111,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,281
1112,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,281
1113,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,281
1114,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,281
1115,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,282
1116,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,282
1117,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,282
1118,27,internal,4,founder (j),C->C,B,C,B,14.6110133,28,45,283
1119,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,283
1120,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,283
1121,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,283
1122,45,internal,3,founder (j),B->C,B,B,C,13.5103594,46,48,283
1123,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,284
1124,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,284
1125,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,284
1126,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,284
1127,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,285
1128,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,285
1129,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,285
1130,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,285
1131,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,286
1132,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,286
1133,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,286
1134,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,287
1135,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,287
1136,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,287
1137,45,internal,3,founder (j),B->C,B,B,C,13.5103594,46,48,287
1138,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,288
1139,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,288
1140,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,288
1141,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,288
1142,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,289
1143,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,289
1144,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,289
1145,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,289
1146,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,290
1147,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,290
1148,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,290
1149,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,290
1150,26,root,2,founder (j),A->A,C,A,C,15.2035812,27,25,291
1151,27,internal,2,founder (j),A->A,B,A,B,14.6110133,28,45,291
1152,28,internal,2,founder (j),A->A,C,A,C,9.8902159,29,18,291
1153,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,291
1154,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,291
1155,45,internal,3,founder (j),B->C,B,B,C,13.5103594,46,48,291
1156,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,292
1157,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,292
1158,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,292
1159,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,292
1160,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,293
1161,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,293
1162,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,293
1163,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,294
1164,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,294
1165,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,294
1166,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,294
1167,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,295
1168,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,295
1169,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,295
1170,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,295
1171,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,296
1172,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,296
1173,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,296
1174,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,296
1175,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,297
1176,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,297
1177,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,297
1178,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,297
1179,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,298
1180,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,298
1181,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,298
1182,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,298
1183,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,299
1184,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,299
1185,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,299
1186,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,299
1187,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,300
1188,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,300
1189,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,300
1190,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,300
1191,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,301
1192,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,301
1193,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,301
1194,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,301
1195,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,302
1196,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,302
1197,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,302
1198,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,302
1199,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,303
1200,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,303
1201,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,303
1202,26,root,4,founder (j),C->B,C,C,B,15.2035812,27,25,304
1203,28,internal,3,founder (j),B->B,C,B,C,9.8902159,29,18,304
1204,29,internal,3,founder (j),B->B,A,B,A,8.2053815,30,41,304
1205,31,internal,3,founder (j),B->A,B,B,A,7.249757,32,36,304
1206,36,internal,3,founder (j),B->A,B,B,A,3.2364302,6,7,304
1207,37,internal,3,founder (j),B->A,B,B,A,5.75728,38,12,304
1208,45,internal,3,founder (j),B->C,B,B,C,13.5103594,46,48,304
1209,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,305
1210,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,305
1211,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,305
1212,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,305
1213,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,306
1214,30,internal,2,founder (j),A->A,B,A,B,8.029489,31,37,306
1215,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,306
1216,37,internal,3,founder (j),B->A,B,B,A,5.75728,38,12,306
1217,45,internal,3,founder (j),B->C,B,B,C,13.5103594,46,48,306
1218,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,307
1219,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,307
1220,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,307
1221,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,307
1222,28,internal,2,founder (j),A->A,C,A,C,9.8902159,29,18,308
1223,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,308
1224,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,308
1225,45,internal,3,founder (j),B->C,B,B,C,13.5103594,46,48,308
1226,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,309
1227,31,internal,2,founder (j),A->A,B,A,B,7.249757,32,36,309
1228,36,internal,3,founder (j),B->A,B,B,A,3.2364302,6,7,309
1229,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,309
1230,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,309
1231,27,internal,4,founder (j),C->C,B,C,B,14.6110133,28,45,310
1232,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,310
1233,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,310
1234,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,310
1235,45,internal,3,founder (j),B->C,B,B,C,13.5103594,46,48,310
1236,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,311
1237,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,311
1238,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,311
1239,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,311
1240,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,312
1241,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,312
1242,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,312
1243,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,312
1244,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,313
1245,30,internal,2,founder (j),A->A,B,A,B,8.029489,31,37,313
1246,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,313
1247,37,internal,3,founder (j),B->A,B,B,A,5.75728,38,12,313
1248,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,314
1249,30,internal,2,founder (j),A->A,B,A,B,8.029489,31,37,314
1250,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,314
1251,37,internal,3,founder (j),B->A,B,B,A,5.75728,38,12,314
1252,27,internal,2,founder (j),A->A,C,A,C,14.6110133,28,45,315
1253,28,internal,2,founder (j),A->A,C,A,C,9.8902159,29,18,315
1254,30,internal,2,founder (j),A->A,B,A,B,8.029489,31,37,315
1255,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,315
1256,37,internal,3,founder (j),B->A,B,B,A,5.75728,38,12,315
1257,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,315
1258,28,internal,2,founder (j),A->A,C,A,C,9.8902159,29,18,316
1259,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,316
1260,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,316
1261,45,internal,3,founder (j),B->C,B,B,C,13.5103594,46,48,316
1262,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,317
1263,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,317
1264,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,317
1265,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,317
1266,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,318
1267,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,318
1268,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,318
1269,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,318
1270,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,319
1271,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,319
1272,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,319
1273,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,319
1274,26,root,4,founder (j),C->B,C,C,B,15.2035812,27,25,320
1275,27,internal,3,founder (j),B->C,B,B,C,14.6110133,28,45,320
1276,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,320
1277,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,320
1278,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,320
1279,45,internal,3,founder (j),B->C,B,B,C,13.5103594,46,48,320
1280,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,321
1281,30,internal,2,founder (j),A->A,B,A,B,8.029489,31,37,321
1282,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,321
1283,37,internal,3,founder (j),B->A,B,B,A,5.75728,38,12,321
1284,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,322
1285,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,322
1286,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,322
1287,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,322
1288,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,323
1289,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,323
1290,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,323
1291,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,324
1292,31,internal,2,founder (j),A->A,B,A,B,7.249757,32,36,324
1293,36,internal,3,founder (j),B->A,B,B,A,3.2364302,6,7,324
1294,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,324
1295,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,324
1296,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,325
1297,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,325
1298,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,325
1299,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,325
1300,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,326
1301,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,326
1302,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,326
1303,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,326
1304,28,internal,2,founder (j),A->A,C,A,C,9.8902159,29,18,327
1305,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,327
1306,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,327
1307,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,328
1308,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,328
1309,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,328
1310,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,328
1311,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,329
1312,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,329
1313,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,329
1314,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,329
1315,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,330
1316,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,330
1317,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,330
1318,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,331
1319,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,331
1320,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,331
1321,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,331
1322,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,332
1323,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,332
1324,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,332
1325,27,internal,4,founder (j),C->A,C,C,A,14.6110133,28,45,333
1326,28,internal,2,founder (j),A->A,C,A,C,9.8902159,29,18,333
1327,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,333
1328,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,333
1329,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,333
1330,28,internal,2,founder (j),A->A,C,A,C,9.8902159,29,18,334
1331,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,334
1332,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,334
1333,45,internal,3,founder (j),B->C,B,B,C,13.5103594,46,48,334
1334,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,335
1335,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,335
1336,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,335
1337,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,336
1338,31,internal,2,founder (j),A->A,B,A,B,7.249757,32,36,336
1339,36,internal,3,founder (j),B->A,B,B,A,3.2364302,6,7,336
1340,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,336
1341,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,336
1342,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,337
1343,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,337
1344,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,337
1345,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,337
1346,28,internal,2,founder (j),A->A,C,A,C,9.8902159,29,18,338
1347,31,internal,2,founder (j),A->A,B,A,B,7.249757,32,36,338
1348,36,internal,3,founder (j),B->A,B,B,A,3.2364302,6,7,338
1349,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,338
1350,45,internal,3,founder (j),B->C,B,B,C,13.5103594,46,48,338
1351,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,339
1352,31,internal,2,founder (j),A->A,B,A,B,7.249757,32,36,339
1353,36,internal,3,founder (j),B->A,B,B,A,3.2364302,6,7,339
1354,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,339
1355,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,340
1356,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,340
1357,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,340
1358,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,340
1359,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,341
1360,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,341
1361,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,341
1362,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,341
1363,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,342
1364,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,342
1365,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,342
1366,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,342
1367,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,343
1368,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,343
1369,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,343
1370,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,343
1371,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,344
1372,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,344
1373,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,344
1374,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,344
1375,27,internal,4,founder (j),C->A,C,C,A,14.6110133,28,45,345
1376,28,internal,2,founder (j),A->A,C,A,C,9.8902159,29,18,345
1377,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,345
1378,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,345
1379,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,345
1380,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,346
1381,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,346
1382,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,346
1383,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,346
1384,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,347
1385,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,347
1386,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,347
