,node,node.type,sampled_states_AT_nodes,clado_event_type,clado_event_txt,clado_dispersal_from,clado_dispersal_to,time_bp,left_desc_nodes,right_desc_nodes,nmap
1538,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,238
1539,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,238
1540,27,internal,2,founder (j),A->A,B,A,B,5.6994331,28,42,239
1541,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,239
1542,32,internal,4,founder (j),C->C,B,C,B,1.6998665,33,35,239
1543,35,internal,3,founder (j),B->C,B,B,C,1.2612921,4,5,239
1544,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,239
1545,42,internal,3,founder (j),B->B,A,B,A,4.1799539,43,21,239
1546,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,239
1547,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,239
1548,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,240
1549,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,240
1550,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,240
1551,42,internal,3,founder (j),B->B,A,B,A,4.1799539,43,21,240
1552,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,240
1553,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,240
1554,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,241
1555,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,241
1556,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,241
1557,42,internal,3,founder (j),B->B,A,B,A,4.1799539,43,21,241
1558,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,241
1559,47,internal,3,founder (j),B->B,A,B,A,3.5694601,23,24,241
1560,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,242
1561,32,internal,4,founder (j),C->C,B,C,B,1.6998665,33,35,242
1562,35,internal,3,founder (j),B->C,B,B,C,1.2612921,4,5,242
1563,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,242
1564,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,242
1565,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,242
1566,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,243
1567,32,internal,4,founder (j),C->C,B,C,B,1.6998665,33,35,243
1568,35,internal,3,founder (j),B->C,B,B,C,1.2612921,4,5,243
1569,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,243
1570,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,243
1571,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,243
1572,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,243
1573,27,internal,2,founder (j),A->A,B,A,B,5.6994331,28,42,244
1574,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,244
1575,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,244
1576,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,244
1577,42,internal,3,founder (j),B->B,A,B,A,4.1799539,43,21,244
1578,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,244
1579,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,244
1580,28,internal,2,founder (j),A->A,B,A,B,4.4213959,29,41,245
1581,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,245
1582,32,internal,4,founder (j),C->C,B,C,B,1.6998665,33,35,245
1583,35,internal,3,founder (j),B->C,B,B,C,1.2612921,4,5,245
1584,41,internal,3,founder (j),B->B,A,B,A,1.5168997,14,15,245
1585,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,245
1586,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,245
1587,47,internal,3,founder (j),B->B,A,B,A,3.5694601,23,24,245
1588,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,246
1589,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,246
1590,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,246
1591,42,internal,3,founder (j),B->B,A,B,A,4.1799539,43,21,246
1592,45,internal,3,founder (j),B->A,B,B,A,1.6084318,46,18,246
1593,46,internal,2,founder (j),A->A,B,A,B,0.859385,16,17,246
1594,47,internal,3,founder (j),B->B,A,B,A,3.5694601,23,24,246
1595,28,internal,5,founder (j),AB->C,AB,A,C,4.4213959,29,41,247
1596,29,internal,4,founder (j),C->C,A,C,A,3.362699,30,37,247
1597,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,247
1598,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,247
1599,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,247
1600,47,internal,3,founder (j),B->B,A,B,A,3.5694601,23,24,247
1601,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,248
1602,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,248
1603,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,248
1604,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,248
1605,45,internal,3,founder (j),B->A,B,B,A,1.6084318,46,18,248
1606,46,internal,2,founder (j),A->A,B,A,B,0.859385,16,17,248
1607,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,248
1608,27,internal,3,founder (j),B->A,B,B,A,5.6994331,28,42,249
1609,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,249
1610,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,249
1611,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,249
1612,42,internal,3,founder (j),B->B,A,B,A,4.1799539,43,21,249
1613,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,249
1614,47,internal,3,founder (j),B->B,A,B,A,3.5694601,23,24,249
1615,25,root,3,founder (j),B->A,B,B,A,6.7383456,26,47,250
1616,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,250
1617,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,250
1618,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,250
1619,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,250
1620,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,250
1621,47,internal,3,founder (j),B->B,A,B,A,3.5694601,23,24,250
1622,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,251
1623,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,251
1624,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,251
1625,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,251
1626,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,251
1627,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,252
1628,31,internal,4,founder (j),C->B,C,C,B,1.9945232,32,36,252
1629,32,internal,3,founder (j),B->C,B,B,C,1.6998665,33,35,252
1630,35,internal,3,founder (j),B->C,B,B,C,1.2612921,4,5,252
1631,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,252
1632,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,252
1633,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,252
1634,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,252
1635,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,253
1636,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,253
1637,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,253
1638,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,253
1639,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,253
1640,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,253
1641,27,internal,2,founder (j),A->A,B,A,B,5.6994331,28,42,254
1642,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,254
1643,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,254
1644,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,254
1645,42,internal,3,founder (j),B->B,A,B,A,4.1799539,43,21,254
1646,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,254
1647,47,internal,3,founder (j),B->B,A,B,A,3.5694601,23,24,254
1648,25,root,3,founder (j),B->A,B,B,A,6.7383456,26,47,255
1649,27,internal,2,founder (j),A->A,B,A,B,5.6994331,28,42,255
1650,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,255
1651,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,255
1652,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,255
1653,42,internal,3,founder (j),B->B,A,B,A,4.1799539,43,21,255
1654,45,internal,3,founder (j),B->A,B,B,A,1.6084318,46,18,255
1655,46,internal,2,founder (j),A->A,B,A,B,0.859385,16,17,255
1656,47,internal,3,founder (j),B->B,A,B,A,3.5694601,23,24,255
1657,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,256
1658,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,256
1659,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,256
1660,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,256
1661,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,256
1662,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,256
1663,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,257
1664,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,257
1665,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,257
1666,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,257
1667,45,internal,3,founder (j),B->A,B,B,A,1.6084318,46,18,257
1668,46,internal,2,founder (j),A->A,B,A,B,0.859385,16,17,257
1669,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,258
1670,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,258
1671,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,258
1672,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,258
1673,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,258
1674,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,258
1675,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,259
1676,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,259
1677,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,259
1678,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,259
1679,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,259
1680,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,260
1681,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,260
1682,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,260
1683,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,260
1684,45,internal,3,founder (j),B->A,B,B,A,1.6084318,46,18,260
1685,46,internal,2,founder (j),A->A,B,A,B,0.859385,16,17,260
1686,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,260
1687,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,261
1688,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,261
1689,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,261
1690,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,261
1691,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,261
1692,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,261
1693,28,internal,4,founder (j),C->C,B,C,B,4.4213959,29,41,262
1694,29,internal,4,founder (j),C->C,A,C,A,3.362699,30,37,262
1695,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,262
1696,41,internal,3,founder (j),B->B,A,B,A,1.5168997,14,15,262
1697,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,262
1698,47,internal,3,founder (j),B->B,A,B,A,3.5694601,23,24,262
1699,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,263
1700,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,263
1701,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,263
1702,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,263
1703,45,internal,3,founder (j),B->A,B,B,A,1.6084318,46,18,263
1704,46,internal,2,founder (j),A->A,B,A,B,0.859385,16,17,263
1705,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,263
1706,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,264
1707,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,264
1708,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,264
1709,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,264
1710,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,264
1711,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,264
1712,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,265
1713,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,265
1714,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,265
1715,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,265
1716,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,265
1717,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,265
1718,28,internal,2,founder (j),A->A,B,A,B,4.4213959,29,41,266
1719,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,266
1720,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,266
1721,41,internal,3,founder (j),B->B,A,B,A,1.5168997,14,15,266
1722,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,266
1723,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,266
1724,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,266
1725,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,267
1726,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,267
1727,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,267
1728,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,267
1729,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,267
1730,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,267
1731,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,268
1732,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,268
1733,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,268
1734,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,268
1735,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,268
1736,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,268
1737,26,internal,2,founder (j),A->B,A,A,B,6.1835209,27,22,269
1738,28,internal,3,founder (j),B->C,B,B,C,4.4213959,29,41,269
1739,29,internal,4,founder (j),C->C,A,C,A,3.362699,30,37,269
1740,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,269
1741,41,internal,3,founder (j),B->B,A,B,A,1.5168997,14,15,269
1742,42,internal,3,founder (j),B->B,A,B,A,4.1799539,43,21,269
1743,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,269
1744,28,internal,2,founder (j),A->A,B,A,B,4.4213959,29,41,270
1745,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,270
1746,32,internal,4,founder (j),C->C,B,C,B,1.6998665,33,35,270
1747,35,internal,3,founder (j),B->C,B,B,C,1.2612921,4,5,270
1748,41,internal,3,founder (j),B->B,A,B,A,1.5168997,14,15,270
1749,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,270
1750,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,270
1751,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,270
1752,28,internal,2,founder (j),A->A,B,A,B,4.4213959,29,41,271
1753,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,271
1754,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,271
1755,41,internal,3,founder (j),B->B,A,B,A,1.5168997,14,15,271
1756,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,271
1757,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,271
1758,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,271
1759,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,272
1760,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,272
1761,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,272
1762,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,272
1763,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,272
1764,47,internal,3,founder (j),B->B,A,B,A,3.5694601,23,24,272
1765,27,internal,2,founder (j),A->A,B,A,B,5.6994331,28,42,273
1766,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,273
1767,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,273
1768,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,273
1769,42,internal,3,founder (j),B->B,A,B,A,4.1799539,43,21,273
1770,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,273
1771,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,273
1772,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,274
1773,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,274
1774,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,274
1775,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,274
1776,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,274
1777,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,274
1778,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,275
1779,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,275
1780,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,275
1781,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,275
1782,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,275
1783,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,275
1784,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,276
1785,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,276
1786,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,276
1787,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,276
1788,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,276
1789,25,root,3,founder (j),B->A,B,B,A,6.7383456,26,47,277
1790,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,277
1791,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,277
1792,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,277
1793,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,277
1794,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,277
1795,47,internal,3,founder (j),B->B,A,B,A,3.5694601,23,24,277
1796,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,278
1797,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,278
1798,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,278
1799,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,278
1800,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,278
1801,26,internal,3,founder (j),B->B,A,B,A,6.1835209,27,22,279
1802,28,internal,3,founder (j),B->A,B,B,A,4.4213959,29,41,279
1803,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,279
1804,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,279
1805,41,internal,3,founder (j),B->B,A,B,A,1.5168997,14,15,279
1806,42,internal,3,founder (j),B->B,A,B,A,4.1799539,43,21,279
1807,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,279
1808,47,internal,3,founder (j),B->B,A,B,A,3.5694601,23,24,279
1809,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,280
1810,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,280
1811,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,280
1812,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,280
1813,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,280
1814,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,280
1815,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,281
1816,32,internal,4,founder (j),C->C,B,C,B,1.6998665,33,35,281
1817,35,internal,3,founder (j),B->C,B,B,C,1.2612921,4,5,281
1818,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,281
1819,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,281
1820,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,281
1821,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,281
1822,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,282
1823,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,282
1824,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,282
1825,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,282
1826,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,282
1827,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,283
1828,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,283
1829,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,283
1830,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,283
1831,45,internal,3,founder (j),B->A,B,B,A,1.6084318,46,18,283
1832,46,internal,2,founder (j),A->A,B,A,B,0.859385,16,17,283
1833,47,internal,3,founder (j),B->B,A,B,A,3.5694601,23,24,283
1834,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,284
1835,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,284
1836,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,284
1837,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,284
1838,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,284
1839,25,root,2,founder (j),A->A,B,A,B,6.7383456,26,47,285
1840,27,internal,2,founder (j),A->A,B,A,B,5.6994331,28,42,285
1841,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,285
1842,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,285
1843,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,285
1844,42,internal,3,founder (j),B->B,A,B,A,4.1799539,43,21,285
1845,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,285
1846,47,internal,3,founder (j),B->B,A,B,A,3.5694601,23,24,285
1847,27,internal,2,founder (j),A->A,B,A,B,5.6994331,28,42,286
1848,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,286
1849,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,286
1850,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,286
1851,42,internal,3,founder (j),B->B,A,B,A,4.1799539,43,21,286
1852,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,286
1853,47,internal,3,founder (j),B->B,A,B,A,3.5694601,23,24,286
1854,28,internal,2,founder (j),A->C,A,A,C,4.4213959,29,41,287
1855,29,internal,4,founder (j),C->C,A,C,A,3.362699,30,37,287
1856,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,287
1857,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,287
1858,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,287
1859,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,287
1860,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,288
1861,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,288
1862,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,288
1863,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,288
1864,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,288
1865,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,288
1866,28,internal,2,founder (j),A->A,B,A,B,4.4213959,29,41,289
1867,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,289
1868,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,289
1869,41,internal,3,founder (j),B->B,A,B,A,1.5168997,14,15,289
1870,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,289
1871,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,289
1872,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,289
1873,25,root,2,founder (j),A->A,B,A,B,6.7383456,26,47,290
1874,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,290
1875,32,internal,4,founder (j),C->C,B,C,B,1.6998665,33,35,290
1876,35,internal,3,founder (j),B->C,B,B,C,1.2612921,4,5,290
1877,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,290
1878,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,290
1879,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,290
1880,47,internal,3,founder (j),B->B,A,B,A,3.5694601,23,24,290
1881,29,internal,4,founder (j),C->C,A,C,A,3.362699,30,37,291
1882,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,291
1883,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,291
1884,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,291
1885,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,291
1886,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,291
1887,25,root,2,founder (j),A->A,B,A,B,6.7383456,26,47,292
1888,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,292
1889,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,292
1890,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,292
1891,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,292
1892,45,internal,3,founder (j),B->A,B,B,A,1.6084318,46,18,292
1893,46,internal,2,founder (j),A->A,B,A,B,0.859385,16,17,292
1894,47,internal,3,founder (j),B->B,A,B,A,3.5694601,23,24,292
1895,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,293
1896,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,293
1897,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,293
1898,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,293
1899,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,293
1900,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,294
1901,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,294
1902,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,294
1903,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,294
1904,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,294
1905,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,294
1906,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,295
1907,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,295
1908,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,295
1909,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,295
1910,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,295
1911,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,295
1912,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,296
1913,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,296
1914,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,296
1915,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,296
1916,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,296
